TradeDate,DeliveryDate,StartTime,EndTime,MW
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5051.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5149.8
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5149.8
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5149.8
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5149.8
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5149.8
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5149.8
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5125.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5125.1
"2023-11-21","2023-11-21","2023-11-21T17:00:00","2023-11-21T17:30:00",5125.1
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5101.5
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5200.4
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5200.4
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5200.4
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5200.4
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5200.4
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5200.4
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5197.6
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5197.6
"2023-11-21","2023-11-21","2023-11-21T17:30:00","2023-11-21T18:00:00",5197.6
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
