TradeDate,ParticipantName,ResourceName,ResourceType,EffectiveTime,IssueTime,OutturnAvailability,OutturnMinimumStableGen,FuelUseFlag
"2024-02-17","PT_500021","GU_501720","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",1.523,0,"P"
"2024-02-17","PT_500028","GU_501750","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",2.701,0,"P"
"2024-02-17","PT_500025","GU_501210","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",2.177,0,"P"
"2024-02-17","PT_500025","GU_501430","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.313,0,"P"
"2024-02-17","PT_500028","GU_503860","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.349,0,"P"
"2024-02-17","PT_500021","GU_501160","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",35.096,0,"P"
"2024-02-17","PT_500074","GU_501250","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",9.858,0,"P"
"2024-02-17","PT_500086","GU_501360","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",7.007,0,"P"
"2024-02-17","PT_502534","GU_504030","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",22.488,0,"P"
"2024-02-17","PT_500021","GU_501730","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",11.261,0,"P"
"2024-02-17","PT_500110","GU_504200","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",8.759,0,"P"
"2024-02-17","PT_500086","GU_501390","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",0.401,0,"P"
"2024-02-17","PT_500021","GU_501620","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.997,0,"P"
"2024-02-17","PT_500021","GU_501670","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",41.722,0,"P"
"2024-02-17","PT_500028","GU_503780","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",1.9,0,"P"
"2024-02-17","PT_500039","GU_503900","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",29.329,0,"P"
"2024-02-17","PT_502534","GU_504040","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",30.638,0,"P"
"2024-02-17","PT_500025","GU_501150","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",5.423,0,"P"
"2024-02-17","PT_500024","GU_504090","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",0,0,"P"
"2024-02-17","PT_500021","GU_504060","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",4.803,0,"P"
"2024-02-17","PT_500028","GU_501680","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",2.709,0,"P"
"2024-02-17","PT_500028","GU_503830","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",6.483,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",4.318,0,"P"
"2024-02-17","PT_500021","GU_501710","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",6.757,0,"P"
"2024-02-17","PT_500021","GU_501500","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",12.389,0,"P"
"2024-02-17","PT_500028","GU_503840","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",1.914,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.324,0,"P"
"2024-02-17","PT_500028","GU_503810","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",5.803,0,"P"
"2024-02-17","PT_500028","GU_501740","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",5.871,0,"P"
"2024-02-17","PT_500028","GU_503920","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",19.904,0,"P"
"2024-02-17","PT_500025","GU_501440","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",9.054,0,"P"
"2024-02-17","PT_500021","GU_500740","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",4.349,0,"P"
"2024-02-17","PT_500028","GU_503790","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",2.26,0,"P"
"2024-02-17","PT_500028","GU_503820","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",2.246,0,"P"
"2024-02-17","PT_400090","DSU_403470","DSU","2024-02-17T19:45:00","2024-02-17T18:36:42",0,0,"P"
"2024-02-17","PT_500021","GU_500010","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",2.128,0,"P"
"2024-02-17","PT_500028","GU_503850","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.021,0,"P"
"2024-02-17","PT_500073","GU_501230","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",12.749,0,"P"
"2024-02-17","PT_500025","GU_501050","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.781,0,"P"
"2024-02-17","PT_500086","GU_503930","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",3.343,0,"P"
"2024-02-17","PT_500021","GU_501630","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",0,0,"P"
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",5.872,0,"P"
"2024-02-17","PT_500086","GU_503940","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",5.018,0,"P"
"2024-02-17","PT_500047","GU_500790","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",4.434,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T19:45:00","2024-02-17T19:45:00",4.359,0,"P"
"2024-02-17","PT_400116","DSU_403760","DSU","2024-02-17T19:43:00","2024-02-17T19:41:34",4,0,"P"
"2024-02-17","PT_400116","DSU_403630","DSU","2024-02-17T19:40:00","2024-02-17T19:38:50",7,0,"P"
"2024-02-17","PT_400090","DSU_403450","DSU","2024-02-17T19:38:00","2024-02-17T19:36:20",1,0,"P"
"2024-02-17","PT_400090","DSU_403470","DSU","2024-02-17T19:37:00","2024-02-17T19:35:48",8,0,"P"
"2024-02-17","PT_402630","GU_406470","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_500028","GU_503850","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.262,0,"P"
"2024-02-17","PT_400222","GU_402270","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",18.35,0,"P"
"2024-02-17","PT_400030","GU_403760","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",39.62,0,"P"
"2024-02-17","PT_500028","GU_501660","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_500028","GU_503780","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.673,0,"P"
"2024-02-17","PT_500086","GU_501390","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.433,0,"P"
"2024-02-17","PT_500021","GU_504060","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.801,0,"P"
"2024-02-17","PT_400028","GU_402260","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.6,0,"P"
"2024-02-17","PT_400028","GU_401810","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.52,0,"P"
"2024-02-17","PT_400043","GU_402010","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.02,0,"P"
"2024-02-17","PT_400043","GU_400650","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.14,0,"P"
"2024-02-17","PT_500025","GU_501040","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.841,0,"P"
"2024-02-17","PT_400033","GU_401940","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.36,0,"P"
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.432,0,"P"
"2024-02-17","PT_400028","GU_401820","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.2,0,"P"
"2024-02-17","PT_400043","GU_401240","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",14.11,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.608,0,"P"
"2024-02-17","PT_400062","GU_404290","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.66,0,"P"
"2024-02-17","PT_400225","GU_402340","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.36,0,"P"
"2024-02-17","PT_400021","GU_400910","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",17.96,0,"P"
"2024-02-17","PT_400192","GU_401980","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.73,0,"P"
"2024-02-17","PT_400062","GU_404200","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.4,0,"P"
"2024-02-17","PT_400021","GU_400600","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.53,0,"P"
"2024-02-17","PT_400174","GU_405870","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.59,0,"P"
"2024-02-17","PT_500025","GU_501440","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.971,0,"P"
"2024-02-17","PT_400021","GU_402220","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.72,0,"P"
"2024-02-17","PT_500073","GU_501230","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",12.742,0,"P"
"2024-02-17","PT_400062","GU_401760","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1,0,"P"
"2024-02-17","PT_400028","GU_402250","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.36,0,"P"
"2024-02-17","PT_500021","GU_501620","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.811,0,"P"
"2024-02-17","PT_402540","GU_405110","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",10.8,0,"P"
"2024-02-17","PT_402564","GU_403810","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.59,0,"P"
"2024-02-17","PT_402607","GU_405080","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_400043","GU_406530","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.64,0,"P"
"2024-02-17","PT_400021","GU_401960","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",19.31,0,"P"
"2024-02-17","PT_400202","GU_404500","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.38,0,"P"
"2024-02-17","PT_500028","GU_503840","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.357,0,"P"
"2024-02-17","PT_400043","GU_402200","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.56,0,"P"
"2024-02-17","PT_400033","GU_401680","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.54,0,"P"
"2024-02-17","PT_400028","GU_401540","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.07,0,"P"
"2024-02-17","PT_400043","GU_401290","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.22,0,"P"
"2024-02-17","PT_500044","GU_500720","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.991,0,"P"
"2024-02-17","PT_400028","GU_405090","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_400043","GU_401930","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",38.68,0,"P"
"2024-02-17","PT_500021","GU_501710","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.639,0,"P"
"2024-02-17","PT_400033","GU_400620","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.83,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.786,0,"P"
"2024-02-17","PT_500028","GU_501740","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.147,0,"P"
"2024-02-17","PT_400146","GU_401670","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.3,0,"P"
"2024-02-17","PT_400080","GU_404560","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.51,0,"P"
"2024-02-17","PT_400126","GU_401500","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.1,0,"P"
"2024-02-17","PT_500086","GU_501410","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_400038","GU_400550","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",13.47,0,"P"
"2024-02-17","PT_400021","GU_400591","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",17.99,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.568,0,"P"
"2024-02-17","PT_402577","GU_404930","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.14,0,"P"
"2024-02-17","PT_400051","GU_402050","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.32,0,"P"
"2024-02-17","PT_502534","GU_504030","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",16.268,0,"P"
"2024-02-17","PT_400021","GU_403840","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.23,0,"P"
"2024-02-17","PT_400062","GU_403940","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.61,0,"P"
"2024-02-17","PT_400202","GU_404490","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.87,0,"P"
"2024-02-17","PT_400051","GU_403970","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",6.92,0,"P"
"2024-02-17","PT_500039","GU_503900","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",31.071,0,"P"
"2024-02-17","PT_400030","GU_403790","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.01,0,"P"
"2024-02-17","PT_400043","GU_401360","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.14,0,"P"
"2024-02-17","PT_402561","GU_403770","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",14.94,0,"P"
"2024-02-17","PT_400062","GU_400840","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.91,0,"P"
"2024-02-17","PT_400043","GU_401790","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.36,0,"P"
"2024-02-17","PT_400021","GU_401380","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.12,0,"P"
"2024-02-17","PT_400062","GU_401750","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.86,0,"P"
"2024-02-17","PT_400030","GU_405190","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.09,0,"P"
"2024-02-17","PT_500021","GU_501160","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",35.566,0,"P"
"2024-02-17","PT_500021","GU_501630","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_400200","GU_403990","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.43,0,"P"
"2024-02-17","PT_400238","GU_403380","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.66,0,"P"
"2024-02-17","PT_400200","GU_403920","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.72,0,"P"
"2024-02-17","PT_400185","GU_401950","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.54,0,"P"
"2024-02-17","PT_500021","GU_501670","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",33.038,0,"P"
"2024-02-17","PT_500024","GU_503400","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_500047","GU_500790","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",6.392,0,"P"
"2024-02-17","PT_400021","GU_400060","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.82,0,"P"
"2024-02-17","PT_400062","GU_401730","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.56,0,"P"
"2024-02-17","PT_402540","GU_404000","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.9,0,"P"
"2024-02-17","PT_400062","GU_401710","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.69,0,"P"
"2024-02-17","PT_400220","GU_406580","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.09,0,"P"
"2024-02-17","PT_400062","GU_404210","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.61,0,"P"
"2024-02-17","PT_400062","GU_404420","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.92,0,"P"
"2024-02-17","PT_400062","GU_401720","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.21,0,"P"
"2024-02-17","PT_402613","GU_405210","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",26.93,0,"P"
"2024-02-17","PT_400043","GU_400660","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.13,0,"P"
"2024-02-17","PT_402563","GU_404480","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.1,0,"P"
"2024-02-17","PT_400062","GU_401770","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",16.88,0,"P"
"2024-02-17","PT_400208","GU_402130","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",14.34,0,"P"
"2024-02-17","PT_400200","GU_404460","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.8,0,"P"
"2024-02-17","PT_500025","GU_501150","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.791,0,"P"
"2024-02-17","PT_400033","GU_402080","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.18,0,"P"
"2024-02-17","PT_402540","GU_403390","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.59,0,"P"
"2024-02-17","PT_500024","GU_504090","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_402563","GU_403800","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",10.34,0,"P"
"2024-02-17","PT_500086","GU_501360","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.316,0,"P"
"2024-02-17","PT_400033","GU_400950","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",14.32,0,"P"
"2024-02-17","PT_400021","GU_400021","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.87,0,"P"
"2024-02-17","PT_402576","GU_404330","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",15.14,0,"P"
"2024-02-17","PT_500028","GU_503860","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.326,0,"P"
"2024-02-17","PT_500021","GU_501730","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.045,0,"P"
"2024-02-17","PT_400028","GU_401890","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",6.64,0,"P"
"2024-02-17","PT_402540","GU_405160","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",6.66,0,"P"
"2024-02-17","PT_400021","GU_400920","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.18,0,"P"
"2024-02-17","PT_400028","GU_406560","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.16,0,"P"
"2024-02-17","PT_500074","GU_501250","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.879,0,"P"
"2024-02-17","PT_400043","GU_401280","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.77,0,"P"
"2024-02-17","PT_400028","GU_402160","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.35,0,"P"
"2024-02-17","PT_402577","GU_404340","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.81,0,"P"
"2024-02-17","PT_500086","GU_503940","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.389,0,"P"
"2024-02-17","PT_500025","GU_501430","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.858,0,"P"
"2024-02-17","PT_500021","GU_501700","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.268,0,"P"
"2024-02-17","PT_400200","GU_404580","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.42,0,"P"
"2024-02-17","PT_400021","GU_402210","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.77,0,"P"
"2024-02-17","PT_400135","GU_401690","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",15.6,0,"P"
"2024-02-17","PT_400021","GU_401990","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",43.02,0,"P"
"2024-02-17","PT_400043","GU_401920","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.18,0,"P"
"2024-02-17","PT_400033","GU_401440","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.76,0,"P"
"2024-02-17","PT_400062","GU_401740","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",6,0,"P"
"2024-02-17","PT_400043","GU_405830","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.17,0,"P"
"2024-02-17","PT_400033","GU_402190","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.01,0,"P"
"2024-02-17","PT_400178","GU_401900","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",30.29,0,"P"
"2024-02-17","PT_400051","GU_402280","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.71,0,"P"
"2024-02-17","PT_400043","GU_401070","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.33,0,"P"
"2024-02-17","PT_400220","GU_402300","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.54,0,"P"
"2024-02-17","PT_500028","GU_503790","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.885,0,"P"
"2024-02-17","PT_500028","GU_501680","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.316,0,"P"
"2024-02-17","PT_500028","GU_501750","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.725,0,"P"
"2024-02-17","PT_400021","GU_401080","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.4,0,"P"
"2024-02-17","PT_500112","GU_504230","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.91,0,"P"
"2024-02-17","PT_500025","GU_501210","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.96,0,"P"
"2024-02-17","PT_400062","GU_400730","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.62,0,"P"
"2024-02-17","PT_500021","GU_500740","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.065,0,"P"
"2024-02-17","PT_400021","GU_403950","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.58,0,"P"
"2024-02-17","PT_400043","GU_401340","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.49,0,"P"
"2024-02-17","PT_500021","GU_501500","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.369,0,"P"
"2024-02-17","PT_500028","GU_503830","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.323,0,"P"
"2024-02-17","PT_400025","GU_405890","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.27,0,"P"
"2024-02-17","PT_500028","GU_503920","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",20.223,0,"P"
"2024-02-17","PT_402546","GU_403400","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",13.79,0,"P"
"2024-02-17","PT_400062","GU_400731","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.7,0,"P"
"2024-02-17","PT_400109","GU_401350","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.85,0,"P"
"2024-02-17","PT_400021","GU_400080","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.34,0,"P"
"2024-02-17","PT_400021","GU_400050","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",16.33,0,"P"
"2024-02-17","PT_400033","GU_400940","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.35,0,"P"
"2024-02-17","PT_400043","GU_401250","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",7.11,0,"P"
"2024-02-17","PT_500021","GU_500010","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.485,0,"P"
"2024-02-17","PT_500028","GU_503820","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.29,0,"P"
"2024-02-17","PT_400062","GU_403930","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.56,0,"P"
"2024-02-17","PT_402608","GU_405140","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",12.79,0,"P"
"2024-02-17","PT_400200","GU_404570","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",4.52,0,"P"
"2024-02-17","PT_500086","GU_503930","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.843,0,"P"
"2024-02-17","PT_400220","GU_405840","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_400200","GU_404470","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.99,0,"P"
"2024-02-17","PT_400043","GU_401000","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.73,0,"P"
"2024-02-17","PT_400030","GU_405150","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0,0,"P"
"2024-02-17","PT_400043","GU_401060","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.76,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",13.642,0,"P"
"2024-02-17","PT_400043","GU_401150","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.43,0,"P"
"2024-02-17","PT_400200","GU_403880","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.52,0,"P"
"2024-02-17","PT_400021","GU_400070","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",25.83,0,"P"
"2024-02-17","PT_400028","GU_405130","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",26.55,0,"P"
"2024-02-17","PT_500028","GU_503810","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.06,0,"P"
"2024-02-17","PT_400033","GU_402150","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.49,0,"P"
"2024-02-17","PT_400062","GU_401780","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.29,0,"P"
"2024-02-17","PT_502534","GU_504040","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",25.23,0,"P"
"2024-02-17","PT_400200","GU_403750","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",2.26,0,"P"
"2024-02-17","PT_400208","GU_402110","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",11.93,0,"P"
"2024-02-17","PT_400165","GU_401840","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.38,0,"P"
"2024-02-17","PT_500021","GU_501720","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",1.832,0,"P"
"2024-02-17","PT_400021","GU_404990","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.65,0,"P"
"2024-02-17","PT_500025","GU_501050","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",5.325,0,"P"
"2024-02-17","PT_400132","GU_401700","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.79,0,"P"
"2024-02-17","PT_500110","GU_504200","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",8.005,0,"P"
"2024-02-17","PT_400033","GU_401090","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",0.82,0,"P"
"2024-02-17","PT_400021","GU_403980","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",3.36,0,"P"
"2024-02-17","PT_500021","GU_501550","GEN","2024-02-17T19:30:00","2024-02-17T19:30:00",9.159,0,"P"
"2024-02-17","PT_400116","DSU_403760","DSU","2024-02-17T19:30:00","2024-02-17T19:29:06",5,0,"P"
