TradeDate,ResourceName,StartTime,EndTime,MeteredFlow,FlowVariance,ResidualCapacity
"2023-12-30","I_ROIEWIC","2023-12-30T06:00:00","2023-12-30T06:29:59",-175.35,-324.35,217
"2023-12-30","I_NIMOYLE","2023-12-30T07:00:00","2023-12-30T07:30:00",-199.2,-399.2,100
"2023-12-30","I_ROIEWIC","2023-12-30T07:00:00","2023-12-30T07:29:59",-133.91,-276.91,229
"2023-12-30","I_NIMOYLE","2023-12-30T08:00:00","2023-12-30T08:30:00",-153.1,-343.1,120
"2023-12-30","I_ROIEWIC","2023-12-30T08:00:00","2023-12-30T08:29:59",-28.57,-77.57,417
"2023-12-30","I_NIMOYLE","2023-12-30T09:00:00","2023-12-30T09:30:00",-12.1,-54.1,416
"2023-12-30","I_ROIEWIC","2023-12-30T09:00:00","2023-12-30T09:29:59",-11.78,-51.28,436
"2023-12-30","I_NIMOYLE","2023-12-30T10:00:00","2023-12-30T10:30:00",112.1,37.1,350
"2023-12-30","I_ROIEWIC","2023-12-30T10:00:00","2023-12-30T10:29:59",-24.29,-24.29,515
"2023-12-30","I_NIMOYLE","2023-12-30T11:00:00","2023-12-30T11:30:00",188.7,-36.3,50
"2023-12-30","I_ROIEWIC","2023-12-30T11:00:00","2023-12-30T11:29:59",-12.05,-33.55,472
"2023-12-30","I_NIMOYLE","2023-12-30T12:00:00","2023-12-30T12:30:00",179.7,-25.8,89
"2023-12-30","I_ROIEWIC","2023-12-30T12:00:00","2023-12-30T12:29:59",110.72,35.72,365
"2023-12-30","I_NIMOYLE","2023-12-30T13:00:00","2023-12-30T13:30:00",85.5,-23.5,282
"2023-12-30","I_ROIEWIC","2023-12-30T13:00:00","2023-12-30T13:29:59",129.53,-1.47,253
"2023-12-30","I_NIMOYLE","2023-12-30T14:00:00","2023-12-30T14:30:00",19.7,11.7005,484.001
"2023-12-30","I_ROIEWIC","2023-12-30T14:00:00","2023-12-30T14:29:59",90.98,-14.02,305
"2023-12-30","I_NIMOYLE","2023-12-30T15:00:00","2023-12-30T15:30:00",12.5,-30.5,414
"2023-12-30","I_ROIEWIC","2023-12-30T15:00:00","2023-12-30T15:29:59",39.85,-13.65,408
"2023-12-30","I_NIMOYLE","2023-12-30T16:00:00","2023-12-30T16:30:00",53.8,18.3005,429.001
"2023-12-30","I_ROIEWIC","2023-12-30T16:00:00","2023-12-30T16:29:59",35.16,35.16,515
"2023-12-30","I_NIMOYLE","2023-12-30T17:00:00","2023-12-30T17:30:00",102.3,34.3,364
"2023-12-30","I_ROIEWIC","2023-12-30T17:00:00","2023-12-30T17:29:59",-38.05,-38.05,515
"2023-12-30","I_NIMOYLE","2023-12-30T18:00:00","2023-12-30T18:30:00",37.8,-37.2,350
"2023-12-30","I_ROIEWIC","2023-12-30T18:00:00","2023-12-30T18:29:59",-66.12,-131.12,385
"2023-12-30","I_NIMOYLE","2023-12-30T19:00:00","2023-12-30T19:30:00",-34.1,-76.6,415
"2023-12-30","I_ROIEWIC","2023-12-30T19:00:00","2023-12-30T19:29:59",-66.04,-131.04,385
"2023-12-30","I_NIMOYLE","2023-12-30T20:00:00","2023-12-30T20:30:00",-36.6,-36.6,500
"2023-12-30","I_ROIEWIC","2023-12-30T20:00:00","2023-12-30T20:29:59",-66.13,-131.13,385
"2023-12-30","I_NIMOYLE","2023-12-30T21:00:00","2023-12-30T21:30:00",-128.7,-265.2,227
"2023-12-30","I_ROIEWIC","2023-12-30T21:00:00","2023-12-30T21:29:59",-66.12,-131.12,385
"2023-12-30","I_NIMOYLE","2023-12-30T22:00:00","2023-12-30T22:30:00",-137.3,-246.8,281
"2023-12-30","I_ROIEWIC","2023-12-30T22:00:00","2023-12-30T22:29:59",-37.31,-102.31,385
"2023-12-31","I_NIMOYLE","2023-12-30T23:00:00","2023-12-30T23:30:00",-97.5,-163.5,368
"2023-12-31","I_NIMOYLE","2023-12-31T00:00:00","2023-12-31T00:30:00",-60.6,-91.0995,439.001
"2023-12-31","I_NIMOYLE","2023-12-31T01:00:00","2023-12-31T01:30:00",-55.5,-147,317
"2023-12-31","I_ROIEWIC","2023-12-31T01:00:00","2023-12-31T01:29:59",-1.24,-1.24,515
"2023-12-31","I_NIMOYLE","2023-12-31T02:00:00","2023-12-31T02:30:00",31.1,31.1,500
"2023-12-31","I_ROIEWIC","2023-12-31T02:00:00","2023-12-31T02:29:59",-1.25,-1.25,515
"2023-12-31","I_NIMOYLE","2023-12-31T03:00:00","2023-12-31T03:30:00",54.8,3.3,397
"2023-12-31","I_ROIEWIC","2023-12-31T03:00:00","2023-12-31T03:29:59",-1.26,-1.26,515
"2023-12-31","I_NIMOYLE","2023-12-31T04:00:00","2023-12-31T04:30:00",81.3,-6.2,325
"2023-12-31","I_ROIEWIC","2023-12-31T04:00:00","2023-12-31T04:29:59",-1.28,-1.28,515
"2023-12-31","I_NIMOYLE","2023-12-31T05:00:00","2023-12-31T05:30:00",31.1,-22.4,393
"2023-12-31","I_ROIEWIC","2023-12-31T05:00:00","2023-12-31T05:29:59",-1.26,-1.26,515
"2023-12-31","I_NIMOYLE","2023-12-31T06:00:00","2023-12-31T06:30:00",-34.3,-34.3,500
"2023-12-31","I_ROIEWIC","2023-12-31T06:00:00","2023-12-31T06:29:59",-1.25,-1.25,515
"2023-12-31","I_NIMOYLE","2023-12-31T07:00:00","2023-12-31T07:30:00",-27.7,-65.7,424
"2023-12-31","I_ROIEWIC","2023-12-31T07:00:00","2023-12-31T07:29:59",-1.26,-1.26,515
"2023-12-31","I_NIMOYLE","2023-12-31T08:00:00","2023-12-31T08:30:00",68.6,30.6,424
"2023-12-31","I_ROIEWIC","2023-12-31T08:00:00","2023-12-31T08:29:59",9.77,9.77,515
"2023-12-31","I_NIMOYLE","2023-12-31T09:00:00","2023-12-31T09:30:00",135.8,36.3,301
"2023-12-31","I_ROIEWIC","2023-12-31T09:00:00","2023-12-31T09:29:59",23.23,23.23,515
"2023-12-31","I_NIMOYLE","2023-12-31T10:00:00","2023-12-31T10:30:00",216.7,15.7,98
"2023-12-31","I_ROIEWIC","2023-12-31T10:00:00","2023-12-31T10:29:59",-1.25,-1.25,515
"2023-12-31","I_NIMOYLE","2023-12-31T11:00:00","2023-12-31T11:30:00",224.3,-0.7,50
"2023-12-31","I_ROIEWIC","2023-12-31T11:00:00","2023-12-31T11:29:59",75.19,35.69,436
"2023-12-31","I_NIMOYLE","2023-12-31T12:00:00","2023-12-31T12:30:00",224.3,-0.7,50
"2023-12-31","I_ROIEWIC","2023-12-31T12:00:00","2023-12-31T12:29:59",147.18,-35.32,150
"2023-12-31","I_NIMOYLE","2023-12-31T13:00:00","2023-12-31T13:30:00",224.3,-0.7,50
"2023-12-31","I_ROIEWIC","2023-12-31T13:00:00","2023-12-31T13:29:59",70.29,-38.71,297
"2023-12-31","I_NIMOYLE","2023-12-31T14:00:00","2023-12-31T14:30:00",224.3,-0.7,50
"2023-12-31","I_ROIEWIC","2023-12-31T14:00:00","2023-12-31T14:29:59",-1.27,-1.27,515
"2023-12-31","I_NIMOYLE","2023-12-31T15:00:00","2023-12-31T15:30:00",224.2,-0.8,50
"2023-12-31","I_ROIEWIC","2023-12-31T15:00:00","2023-12-31T15:29:59",-1.27,-1.27,515
"2023-12-31","I_NIMOYLE","2023-12-31T16:00:00","2023-12-31T16:30:00",167.6,-27.9,109
"2023-12-31","I_ROIEWIC","2023-12-31T16:00:00","2023-12-31T16:29:59",-1.27,-1.27,515
"2023-12-31","I_NIMOYLE","2023-12-31T17:00:00","2023-12-31T17:30:00",224.1,3.6,59
"2023-12-31","I_ROIEWIC","2023-12-31T17:00:00","2023-12-31T17:29:59",-0.29,-0.79,514
"2023-12-31","I_NIMOYLE","2023-12-31T18:00:00","2023-12-31T18:30:00",211.9,-13.1,50
"2023-12-31","I_ROIEWIC","2023-12-31T18:00:00","2023-12-31T18:29:59",-1.27,-1.27,515
"2023-12-31","I_NIMOYLE","2023-12-31T19:00:00","2023-12-31T19:30:00",131.7,-27.3,182
"2023-12-31","I_ROIEWIC","2023-12-31T19:00:00","2023-12-31T19:29:59",-1.26,-1.26,515
"2023-12-31","I_NIMOYLE","2023-12-31T20:00:00","2023-12-31T20:30:00",54.8,-34.2,322
"2023-12-31","I_ROIEWIC","2023-12-31T20:00:00","2023-12-31T20:29:59",-1.25,-1.25,515
"2023-12-31","I_NIMOYLE","2023-12-31T21:00:00","2023-12-31T21:30:00",-17.1,-17.1,500
"2023-12-31","I_NIMOYLE","2023-12-31T22:00:00","2023-12-31T22:30:00",-56.6,-91.0995,431.001
"2024-01-01","I_NIMOYLE","2023-12-31T23:00:00","2023-12-31T23:30:00",-32.5,-102,361
"2024-01-01","I_ROIEWIC","2023-12-31T23:00:00","2023-12-31T23:29:59",35.5,35.5,515
"2024-01-01","I_NIMOYLE","2024-01-01T00:00:00","2024-01-01T00:30:00",88.3,7.8,339
"2024-01-01","I_ROIEWIC","2024-01-01T00:00:00","2024-01-01T00:29:59",47.14,11.14,443
"2024-01-01","I_NIMOYLE","2024-01-01T01:00:00","2024-01-01T01:30:00",61.8,36.8,450
"2024-01-01","I_ROIEWIC","2024-01-01T01:00:00","2024-01-01T01:29:59",-0.1,-0.1,515
"2024-01-01","I_NIMOYLE","2024-01-01T02:00:00","2024-01-01T02:30:00",169.5,-0.5,160
"2024-01-01","I_ROIEWIC","2024-01-01T02:00:00","2024-01-01T02:29:59",54.2,4.7,416
"2024-01-01","I_NIMOYLE","2024-01-01T03:00:00","2024-01-01T03:30:00",169.5,-0.5,160
"2024-01-01","I_ROIEWIC","2024-01-01T03:00:00","2024-01-01T03:29:59",164.74,18.24,222
"2024-01-01","I_NIMOYLE","2024-01-01T04:00:00","2024-01-01T04:30:00",169.4,-0.6,160
"2024-01-01","I_ROIEWIC","2024-01-01T04:00:00","2024-01-01T04:29:59",222.88,-28.62,12
"2024-01-01","I_NIMOYLE","2024-01-01T05:00:00","2024-01-01T05:30:00",169.5,-0.5,160
"2024-01-01","I_ROIEWIC","2024-01-01T05:00:00","2024-01-01T05:29:59",263.43,-1.57,-15
"2024-01-01","I_NIMOYLE","2024-01-01T06:00:00","2024-01-01T06:30:00",169.5,-0.5,160
"2024-01-01","I_ROIEWIC","2024-01-01T06:00:00","2024-01-01T06:29:59",263.68,-1.32,-15
"2024-01-01","I_NIMOYLE","2024-01-01T07:00:00","2024-01-01T07:30:00",169.4,-0.6,160
"2024-01-01","I_ROIEWIC","2024-01-01T07:00:00","2024-01-01T07:29:59",263.19,-1.81,-15
"2024-01-01","I_NIMOYLE","2024-01-01T08:00:00","2024-01-01T08:30:00",224.3,-0.7,50
"2024-01-01","I_ROIEWIC","2024-01-01T08:00:00","2024-01-01T08:29:59",263.49,-1.51,-15
"2024-01-01","I_NIMOYLE","2024-01-01T09:00:00","2024-01-01T09:30:00",224.3,-0.7,50
"2024-01-01","I_ROIEWIC","2024-01-01T09:00:00","2024-01-01T09:29:59",263.32,-1.68,-15
"2024-01-01","I_NIMOYLE","2024-01-01T10:00:00","2024-01-01T10:30:00",191.3,-33.7,50
"2024-01-01","I_ROIEWIC","2024-01-01T10:00:00","2024-01-01T10:29:59",263.16,-1.84,-15
"2024-01-01","I_NIMOYLE","2024-01-01T11:00:00","2024-01-01T11:30:00",166.6,-8.4,150
"2024-01-01","I_ROIEWIC","2024-01-01T11:00:00","2024-01-01T11:29:59",263.68,-1.32,-15
"2024-01-01","I_NIMOYLE","2024-01-01T12:00:00","2024-01-01T12:30:00",162.2,3.7,183
"2024-01-01","I_ROIEWIC","2024-01-01T12:00:00","2024-01-01T12:29:59",263.52,-1.48,-15
"2024-01-01","I_NIMOYLE","2024-01-01T13:00:00","2024-01-01T13:30:00",133.6,-15.9,201
"2024-01-01","I_ROIEWIC","2024-01-01T13:00:00","2024-01-01T13:29:59",263.48,-1.52,-15
"2024-01-01","I_NIMOYLE","2024-01-01T14:00:00","2024-01-01T14:30:00",116.8,3.3,273
"2024-01-01","I_ROIEWIC","2024-01-01T14:00:00","2024-01-01T14:29:59",255.34,9.34,23
"2024-01-01","I_NIMOYLE","2024-01-01T15:00:00","2024-01-01T15:30:00",116.4,-10.1,247
"2024-01-01","I_ROIEWIC","2024-01-01T15:00:00","2024-01-01T15:29:59",186.05,-19.95,103
"2024-01-01","I_NIMOYLE","2024-01-01T16:00:00","2024-01-01T16:30:00",31.4,-25.6,386
"2024-01-01","I_ROIEWIC","2024-01-01T16:00:00","2024-01-01T16:29:59",37.79,-39.21,361
"2024-01-01","I_NIMOYLE","2024-01-01T17:00:00","2024-01-01T17:30:00",91.7,1.2,319
"2024-01-01","I_ROIEWIC","2024-01-01T17:00:00","2024-01-01T17:29:59",-1.29,-1.29,515
"2024-01-01","I_NIMOYLE","2024-01-01T18:00:00","2024-01-01T18:30:00",51.2,-13.8,370
"2024-01-01","I_ROIEWIC","2024-01-01T18:00:00","2024-01-01T18:29:59",-12.29,-12.29,515
"2024-01-01","I_NIMOYLE","2024-01-01T19:00:00","2024-01-01T19:30:00",59.3,-16.2,349
"2024-01-01","I_ROIEWIC","2024-01-01T19:00:00","2024-01-01T19:29:59",2.92,-22.08,465
"2024-01-01","I_NIMOYLE","2024-01-01T20:00:00","2024-01-01T20:30:00",73.3,-15.7,322
"2024-01-01","I_ROIEWIC","2024-01-01T20:00:00","2024-01-01T20:29:59",-1.28,-1.28,515
"2024-01-01","I_NIMOYLE","2024-01-01T21:00:00","2024-01-01T21:30:00",75,-1.5,347
"2024-01-01","I_ROIEWIC","2024-01-01T21:00:00","2024-01-01T21:29:59",-0.86,-0.86,515
"2024-01-01","I_NIMOYLE","2024-01-01T22:00:00","2024-01-01T22:30:00",31.5,-35,367
"2024-01-01","I_ROIEWIC","2024-01-01T22:00:00","2024-01-01T22:29:59",0.58,-14.92,484
"2024-01-02","I_NIMOYLE","2024-01-01T23:00:00","2024-01-01T23:30:00",105.3,36.8,363
"2024-01-02","I_ROIEWIC","2024-01-01T23:00:00","2024-01-01T23:29:59",35.08,35.08,515
"2024-01-02","I_NIMOYLE","2024-01-02T00:00:00","2024-01-02T00:30:00",161.3,8.3,194
"2024-01-02","I_ROIEWIC","2024-01-02T00:00:00","2024-01-02T00:29:59",80.52,-36.48,281
"2024-01-02","I_NIMOYLE","2024-01-02T01:00:00","2024-01-02T01:30:00",165.2,0.2,170
"2024-01-02","I_ROIEWIC","2024-01-02T01:00:00","2024-01-02T01:29:59",75.76,35.7605,435.001
"2024-01-02","I_NIMOYLE","2024-01-02T02:00:00","2024-01-02T02:30:00",163.3,2.3,178
"2024-01-02","I_ROIEWIC","2024-01-02T02:00:00","2024-01-02T02:29:59",226.04,36.04,135
"2024-01-02","I_NIMOYLE","2024-01-02T03:00:00","2024-01-02T03:30:00",164.5,-0.5,170
"2024-01-02","I_ROIEWIC","2024-01-02T03:00:00","2024-01-02T03:29:59",245.83,-19.17,-15
"2024-01-02","I_NIMOYLE","2024-01-02T04:00:00","2024-01-02T04:30:00",164.5,-0.5,170
"2024-01-02","I_ROIEWIC","2024-01-02T04:00:00","2024-01-02T04:29:59",263.82,-1.18,-15
"2024-01-02","I_NIMOYLE","2024-01-02T05:00:00","2024-01-02T05:30:00",164.5,-0.5,170
"2024-01-02","I_ROIEWIC","2024-01-02T05:00:00","2024-01-02T05:29:59",263.21,-1.79,-15
"2024-01-02","I_NIMOYLE","2024-01-02T06:00:00","2024-01-02T06:30:00",164.5,-0.5,170
"2024-01-02","I_ROIEWIC","2024-01-02T06:00:00","2024-01-02T06:29:59",263.52,-1.48,-15
"2024-01-02","I_NIMOYLE","2024-01-02T07:00:00","2024-01-02T07:30:00",216.1,26.1,120
"2024-01-02","I_ROIEWIC","2024-01-02T07:00:00","2024-01-02T07:29:59",263.11,-1.89,-15
"2024-01-02","I_NIMOYLE","2024-01-02T08:00:00","2024-01-02T08:30:00",224.2,-0.8,50
"2024-01-02","I_ROIEWIC","2024-01-02T08:00:00","2024-01-02T08:29:59",263.33,-1.67,-15
"2024-01-02","I_NIMOYLE","2024-01-02T09:00:00","2024-01-02T09:30:00",224.3,-0.7,50
"2024-01-02","I_ROIEWIC","2024-01-02T09:00:00","2024-01-02T09:29:59",263.49,-1.51,-15
"2024-01-02","I_NIMOYLE","2024-01-02T10:00:00","2024-01-02T10:30:00",224.3,-0.7,50
"2024-01-02","I_ROIEWIC","2024-01-02T10:00:00","2024-01-02T10:29:59",263.3,-1.7,-15
"2024-01-02","I_NIMOYLE","2024-01-02T11:00:00","2024-01-02T11:30:00",224.2,-0.8,50
"2024-01-02","I_ROIEWIC","2024-01-02T11:00:00","2024-01-02T11:29:59",263.22,-1.78,-15
"2024-01-02","I_NIMOYLE","2024-01-02T12:00:00","2024-01-02T12:30:00",224.2,-0.8,50
"2024-01-02","I_ROIEWIC","2024-01-02T12:00:00","2024-01-02T12:29:59",205.02,-39.48,26
"2024-01-02","I_NIMOYLE","2024-01-02T13:00:00","2024-01-02T13:30:00",223.3,-1.7,50
"2024-01-02","I_ROIEWIC","2024-01-02T13:00:00","2024-01-02T13:29:59",62.21,-39.29,312
"2024-01-02","I_NIMOYLE","2024-01-02T14:00:00","2024-01-02T14:30:00",198.8,-6.2,90
"2024-01-02","I_ROIEWIC","2024-01-02T14:00:00","2024-01-02T14:29:59",5.26,-6.24,492
"2024-01-02","I_NIMOYLE","2024-01-02T15:00:00","2024-01-02T15:30:00",165.8,1.3,171
"2024-01-02","I_ROIEWIC","2024-01-02T15:00:00","2024-01-02T15:29:59",63.87,31.87,451
"2024-01-02","I_NIMOYLE","2024-01-02T16:00:00","2024-01-02T16:30:00",222,15.5,87
"2024-01-02","I_ROIEWIC","2024-01-02T16:00:00","2024-01-02T16:29:59",153.32,-21.68,165
"2024-01-02","I_NIMOYLE","2024-01-02T17:00:00","2024-01-02T17:30:00",224,5.5,63
"2024-01-02","I_ROIEWIC","2024-01-02T17:00:00","2024-01-02T17:29:59",254.19,26.69,60
"2024-01-03","I_ROIEWIC","2024-01-02T23:00:00","2024-01-02T23:29:59",234.09,-30.91,-15
"2024-01-04","I_NIMOYLE","2024-01-04T01:00:00","2024-01-04T01:30:00",123.3,36.3,326
"2024-01-04","I_NIMOYLE","2024-01-04T02:00:00","2024-01-04T02:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T02:00:00","2024-01-04T02:29:59",21.09,21.09,515
"2024-01-04","I_NIMOYLE","2024-01-04T03:00:00","2024-01-04T03:30:00",224.2,-0.8,50
"2024-01-04","I_ROIEWIC","2024-01-04T03:00:00","2024-01-04T03:29:59",25.7,3.2,470
"2024-01-04","I_NIMOYLE","2024-01-04T04:00:00","2024-01-04T04:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T04:00:00","2024-01-04T04:29:59",75.14,35.14,435
"2024-01-04","I_NIMOYLE","2024-01-04T05:00:00","2024-01-04T05:30:00",224.1,-0.9,50
"2024-01-04","I_ROIEWIC","2024-01-04T05:00:00","2024-01-04T05:29:59",67.75,-38.25,303
"2024-01-04","I_NIMOYLE","2024-01-04T06:00:00","2024-01-04T06:30:00",134.6,-10.4,210
"2024-01-04","I_ROIEWIC","2024-01-04T06:00:00","2024-01-04T06:29:59",-1.24,-1.24,515
"2024-01-04","I_NIMOYLE","2024-01-04T07:00:00","2024-01-04T07:30:00",159.3,-14.7,152
"2024-01-04","I_ROIEWIC","2024-01-04T07:00:00","2024-01-04T07:29:59",-1.24,-1.24,515
"2024-01-04","I_NIMOYLE","2024-01-04T08:00:00","2024-01-04T08:30:00",215.1,-9.9,50
"2024-01-04","I_ROIEWIC","2024-01-04T08:00:00","2024-01-04T08:29:59",66.34,35.3405,453.001
"2024-01-04","I_NIMOYLE","2024-01-04T09:00:00","2024-01-04T09:30:00",214.8,27.3,125
"2024-01-04","I_ROIEWIC","2024-01-04T09:00:00","2024-01-04T09:29:59",215.76,34.76,153
"2024-01-04","I_NIMOYLE","2024-01-04T10:00:00","2024-01-04T10:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T10:00:00","2024-01-04T10:29:59",263.49,-1.51,-15
"2024-01-04","I_NIMOYLE","2024-01-04T11:00:00","2024-01-04T11:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T11:00:00","2024-01-04T11:29:59",263.68,-1.32,-15
"2024-01-04","I_NIMOYLE","2024-01-04T12:00:00","2024-01-04T12:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T12:00:00","2024-01-04T12:29:59",263.46,-1.54,-15
"2024-01-04","I_NIMOYLE","2024-01-04T13:00:00","2024-01-04T13:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T13:00:00","2024-01-04T13:29:59",263.35,-1.65,-15
"2024-01-04","I_NIMOYLE","2024-01-04T14:00:00","2024-01-04T14:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T14:00:00","2024-01-04T14:29:59",263.34,-1.66,-15
"2024-01-04","I_NIMOYLE","2024-01-04T15:00:00","2024-01-04T15:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T15:00:00","2024-01-04T15:29:59",263.07,-1.93,-15
"2024-01-04","I_NIMOYLE","2024-01-04T16:00:00","2024-01-04T16:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T16:00:00","2024-01-04T16:29:59",263.25,-1.75,-15
"2024-01-04","I_NIMOYLE","2024-01-04T17:00:00","2024-01-04T17:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T17:00:00","2024-01-04T17:29:59",263.32,-1.68,-15
"2024-01-04","I_NIMOYLE","2024-01-04T18:00:00","2024-01-04T18:30:00",224.2,-0.8,50
"2024-01-04","I_ROIEWIC","2024-01-04T18:00:00","2024-01-04T18:29:59",263.3,-1.7,-15
"2024-01-04","I_NIMOYLE","2024-01-04T19:00:00","2024-01-04T19:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T19:00:00","2024-01-04T19:29:59",263.18,-1.82,-15
"2024-01-04","I_NIMOYLE","2024-01-04T20:00:00","2024-01-04T20:30:00",224.3,-0.7,50
"2024-01-04","I_ROIEWIC","2024-01-04T20:00:00","2024-01-04T20:29:59",263.48,-1.52,-15
"2024-01-04","I_NIMOYLE","2024-01-04T21:00:00","2024-01-04T21:30:00",182.6,-35.4,64
"2024-01-04","I_ROIEWIC","2024-01-04T21:00:00","2024-01-04T21:29:59",262.98,-2.02,-15
"2024-01-04","I_NIMOYLE","2024-01-04T22:00:00","2024-01-04T22:30:00",124,-19,214
"2024-01-04","I_ROIEWIC","2024-01-04T22:00:00","2024-01-04T22:29:59",263.48,-1.52,-15
"2024-01-05","I_NIMOYLE","2024-01-04T23:00:00","2024-01-04T23:30:00",155.4,36.4,262
"2024-01-05","I_ROIEWIC","2024-01-04T23:00:00","2024-01-04T23:29:59",243.23,15.23,59
"2024-01-05","I_ROIEWIC","2024-01-05T00:00:00","2024-01-05T00:29:59",114.53,-35.47,215
"2024-01-05","I_NIMOYLE","2024-01-05T01:00:00","2024-01-05T01:30:00",204.6,1.1,93
"2024-01-05","I_ROIEWIC","2024-01-05T01:00:00","2024-01-05T01:29:59",18.72,16.22,510
"2024-01-05","I_NIMOYLE","2024-01-05T02:00:00","2024-01-05T02:30:00",206.4,-0.6,86
"2024-01-05","I_ROIEWIC","2024-01-05T02:00:00","2024-01-05T02:29:59",36.25,17.7505,478.001
"2024-01-05","I_NIMOYLE","2024-01-05T03:00:00","2024-01-05T03:30:00",203,-4,86
"2024-01-05","I_ROIEWIC","2024-01-05T03:00:00","2024-01-05T03:29:59",6.41,6.41,515
"2024-01-05","I_NIMOYLE","2024-01-05T04:00:00","2024-01-05T04:30:00",89.4,-35.6,250
"2024-01-05","I_ROIEWIC","2024-01-05T04:00:00","2024-01-05T04:29:59",7.99,-28.51,442
"2024-01-05","I_NIMOYLE","2024-01-05T05:00:00","2024-01-05T05:30:00",-1.4,-1.4,500
"2024-01-05","I_ROIEWIC","2024-01-05T05:00:00","2024-01-05T05:29:59",-1.22,-1.22,515
"2024-01-05","I_NIMOYLE","2024-01-05T06:00:00","2024-01-05T06:30:00",9.2,9.2,500
"2024-01-05","I_ROIEWIC","2024-01-05T06:00:00","2024-01-05T06:29:59",-20.67,-20.67,515
"2024-01-05","I_NIMOYLE","2024-01-05T07:00:00","2024-01-05T07:30:00",146.4,33.9,275
"2024-01-05","I_ROIEWIC","2024-01-05T07:00:00","2024-01-05T07:29:59",9.24,9.24,515
"2024-01-05","I_NIMOYLE","2024-01-05T08:00:00","2024-01-05T08:30:00",217,25,116
"2024-01-05","I_ROIEWIC","2024-01-05T08:00:00","2024-01-05T08:29:59",39.23,20.2305,477.001
"2024-01-05","I_NIMOYLE","2024-01-05T09:00:00","2024-01-05T09:30:00",224.2,2.7,57
"2024-01-05","I_ROIEWIC","2024-01-05T09:00:00","2024-01-05T09:29:59",82.64,33.14,416
"2024-01-05","I_NIMOYLE","2024-01-05T10:00:00","2024-01-05T10:30:00",224.3,-0.7,50
"2024-01-05","I_ROIEWIC","2024-01-05T10:00:00","2024-01-05T10:29:59",90.75,-11.25,311
"2024-01-05","I_NIMOYLE","2024-01-05T11:00:00","2024-01-05T11:30:00",194.8,-30.2,50
"2024-01-05","I_ROIEWIC","2024-01-05T11:00:00","2024-01-05T11:29:59",87.77,-3.73,332
"2024-01-05","I_NIMOYLE","2024-01-05T12:00:00","2024-01-05T12:30:00",192.9,1.9,118
"2024-01-05","I_ROIEWIC","2024-01-05T12:00:00","2024-01-05T12:29:59",52.08,-9.42,392
"2024-01-05","I_NIMOYLE","2024-01-05T13:00:00","2024-01-05T13:30:00",203.7,6.7,106
"2024-01-05","I_ROIEWIC","2024-01-05T13:00:00","2024-01-05T13:29:59",28.04,-23.96,411
"2024-01-05","I_NIMOYLE","2024-01-05T14:00:00","2024-01-05T14:30:00",136.8,-28.7,169
"2024-01-05","I_ROIEWIC","2024-01-05T14:00:00","2024-01-05T14:29:59",9.85,-29.65,436
"2024-01-05","I_NIMOYLE","2024-01-05T15:00:00","2024-01-05T15:30:00",162,-36,104
"2024-01-05","I_ROIEWIC","2024-01-05T15:00:00","2024-01-05T15:29:59",53.66,20.16,448
"2024-01-05","I_NIMOYLE","2024-01-05T16:00:00","2024-01-05T16:30:00",140,29.5,279
"2024-01-05","I_ROIEWIC","2024-01-05T16:00:00","2024-01-05T16:29:59",141.97,29.47,290
"2024-01-05","I_NIMOYLE","2024-01-05T17:00:00","2024-01-05T17:30:00",203.4,34.4,162
"2024-01-05","I_ROIEWIC","2024-01-05T17:00:00","2024-01-05T17:29:59",212.19,34.19,159
"2024-01-05","I_NIMOYLE","2024-01-05T18:00:00","2024-01-05T18:30:00",198.8,17.8,138
"2024-01-05","I_ROIEWIC","2024-01-05T18:00:00","2024-01-05T18:29:59",236.32,-24.18,-6
"2024-01-05","I_NIMOYLE","2024-01-05T19:00:00","2024-01-05T19:30:00",162.3,-8.7,158
"2024-01-05","I_ROIEWIC","2024-01-05T19:00:00","2024-01-05T19:29:59",215.35,-33.65,17
"2024-01-05","I_NIMOYLE","2024-01-05T20:00:00","2024-01-05T20:30:00",198.7,-4.3,94
"2024-01-05","I_ROIEWIC","2024-01-05T20:00:00","2024-01-05T20:29:59",129.99,-36.51,182
"2024-01-05","I_ROIEWIC","2024-01-05T21:00:00","2024-01-05T21:29:59",59.32,-5.18,386
"2024-01-05","I_ROIEWIC","2024-01-05T22:00:00","2024-01-05T22:29:59",109.55,-6.95,282
"2024-01-06","I_ROIEWIC","2024-01-05T23:00:00","2024-01-05T23:29:59",207.6,11.1,122
