TradeDate,DeliveryDate,StartTime,EndTime,ParticipantName,ResourceName,AvgOutturnAvail
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400044","GU_400540",378
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400038","GU_400550",18.431
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_400591",54.753
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_400600",17.122
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_400620",13.221
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_400650",27.96
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_400660",37.353
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_400730",8.288
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_400731",29.764
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400750",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400751",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400752",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400753",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400762",447
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400770",52
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400771",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400780",26
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400064","GU_400781",52
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_400840",33.912
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_400850",435
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_400910",50.156
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_400920",18.995
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_400930",432
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_400940",15.157
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_400950",16.716
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401000",12.86
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400078","GU_401010",58
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400078","GU_401011",58
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401060",16.627
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401070",15.771
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_401080",9.64
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_401090",7.702
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401150",18.151
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400087","GU_401230",17
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401240",24.893
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401250",27.969
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401280",6.428
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401290",4.624
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401340",4.665
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400109","GU_401350",43.164
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401360",5.129
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_401380",21.14
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_401440",0.581
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400126","GU_401500",1.709
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_401540",24.399
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400146","GU_401670",9.465
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_401680",15.57
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400135","GU_401690",32.778
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400132","GU_401700",33.505
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401710",5.097
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401720",12.584
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401730",9.816
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401740",36.657
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401750",21.577
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401760",7.059
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401770",83.201
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_401780",20.992
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401790",13.08
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_401810",26.306
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_401820",5.807
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400165","GU_401840",63.298
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400169","GU_401860",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_401890",9.373
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400178","GU_401900",38.971
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401920",0.279
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_401930",15.695
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_401940",33.059
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400185","GU_401950",24.819
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_401960",62.593
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400192","GU_401980",12.795
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_401990",80.09
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_402010",4.49
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400198","GU_402030",62
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400051","GU_402050",13.711
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_402080",17.25
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400208","GU_402110",35.951
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400208","GU_402130",52.447
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_402150",51.93
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_402160",1.945
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400033","GU_402190",23.321
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_402200",3.229
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_402210",18.03
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_402220",13.309
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_402250",34.313
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_402260",4.771
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400222","GU_402270",44.515
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400051","GU_402280",11.395
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400220","GU_402300",36.254
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400225","GU_402340",13.022
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400460","GU_403000",2
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400238","GU_403380",33.57
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_403390",20.669
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402546","GU_403400",30.983
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_403560",19
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_403630",30
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_403660",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_403750",6.946
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_403760",75.835
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402561","GU_403770",36.854
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_403790",110.904
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402563","GU_403800",22.326
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402564","GU_403810",20.09
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_403840",10.163
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_403880",7.936
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_403920",17.458
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_403930",13.309
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_403940",26.839
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_403950",13.39
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400051","GU_403970",6.155
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_403980",10.954
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_403990",5.228
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_404000",23.151
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_404010",11
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_404200",20.716
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_404210",42.342
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402573","GU_404260",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402573","GU_404270",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_404290",6.481
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402576","GU_404330",54.3
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402577","GU_404340",22.884
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402579","GU_404360",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402579","GU_404370",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402580","GU_404380",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402580","GU_404390",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400062","GU_404420",27.785
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_404460",17.98
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_404470",32.153
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402563","GU_404480",7.978
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400202","GU_404490",19.974
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400202","GU_404500",12.009
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_404510",9
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_404520",27
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402584","GU_404530",16
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402585","GU_404540",7
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402586","GU_404550",10
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400080","GU_404560",5.115
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_404570",42.734
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400200","GU_404580",10.25
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_404900",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402577","GU_404930",0.16
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400021","GU_404990",19.302
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_405070",30
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402607","GU_405080",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_405090",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_405110",19.243
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400028","GU_405130",82.481
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402608","GU_405140",68.415
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_405150",0.05
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402540","GU_405160",26.904
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_405190",0.07
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_402613","GU_405210",89.778
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400043","GU_405830",21.621
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400220","GU_405840",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400030","GU_405850",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400174","GU_405870",4.868
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_400025","GU_405890",25.318
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_500010",9.587
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_500020",4.709
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500024","GU_500040",386
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500024","GU_500041",26
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500040","GU_500283",58
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500040","GU_500284",58
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500044","GU_500720",5.394
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_500740",6.762
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500047","GU_500790",8.107
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500045","GU_500820",38
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500045","GU_500821",41
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500045","GU_500824",29
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500045","GU_500825",29
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500048","GU_500904",6
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501040",5.609
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501050",8.323
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500053","GU_501130",45
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501150",9.483
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501160",49.371
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501190",16.328
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501210",6.271
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500073","GU_501230",12.749
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500074","GU_501250",12.024
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_501350",16
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500086","GU_501360",6.17
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500086","GU_501390",1.752
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500086","GU_501410",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501430",5.992
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500025","GU_501440",13.808
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501500",22.171
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501520",3.1
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501550",9.887
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501620",11.943
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501630",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_501660",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501670",27.145
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_501680",7.701
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501700",3.464
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501710",8.197
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501720",10.115
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_501730",4.943
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_501740",7.331
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_501750",16.886
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500057","GU_503310",2.806
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500030","GU_503350",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500024","GU_503400",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500040","GU_503720",247
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500040","GU_503730",240
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500040","GU_503740",91
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503780",5.721
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503790",4.982
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503800",10.352
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503810",7.854
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503820",4.808
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503830",12.576
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503840",7.85
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503850",5.889
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503860",9.346
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500039","GU_503900",39.7
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500028","GU_503920",28.823
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500086","GU_503930",4.393
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500086","GU_503940",7.476
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_502514","GU_503950",48
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_502514","GU_503960",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_502532","GU_503980",50
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_502534","GU_504030",22.095
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_502534","GU_504040",38.984
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_504050",1.293
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_504060",4.248
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_504070",1.293
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500024","GU_504090",0
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500021","GU_504160",5.646
"2023-11-19","2023-11-19","2023-11-19T04:30:00","2023-11-19T05:00:00","PT_500110","GU_504200",11.905
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400090","DSU_401270",0
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400033","DSU_401330",1
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400116","DSU_401400",8
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400124","DSU_401490",6.817
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400133","DSU_401530",9
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400043","DSU_401590",0
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400090","DSU_401610",4
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400090","DSU_401620",0
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400144","DSU_401660",2
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400090","DSU_401800",0
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400090","DSU_401850",0
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400116","DSU_401870",4.783
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400124","DSU_401880",4
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400133","DSU_401910",7
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400043","DSU_402040",0
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400116","DSU_402090",5
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400116","DSU_402100",2
"2023-11-19","2023-11-19","2023-11-19T05:00:00","2023-11-19T05:30:00","PT_400116","DSU_402120",0
