TradeDate,StartTime,EndTime,NetImbalanceVolume,ImbalanceSettlementPrice
"2024-01-07","2024-01-07T06:30:00","2024-01-07T07:00:00",-8.859,80.84
"2024-01-07","2024-01-07T07:00:00","2024-01-07T07:30:00",-2.876,93.72
"2024-01-07","2024-01-07T07:30:00","2024-01-07T08:00:00",-10.083,76.44
"2024-01-07","2024-01-07T08:00:00","2024-01-07T08:30:00",-20.202,29.85
"2024-01-07","2024-01-07T08:30:00","2024-01-07T09:00:00",-7.893,86.05
"2024-01-07","2024-01-07T09:00:00","2024-01-07T09:30:00",-14.863,84.27
"2024-01-07","2024-01-07T09:30:00","2024-01-07T10:00:00",-16.949,81.8
"2024-01-07","2024-01-07T10:00:00","2024-01-07T10:30:00",-16.865,84.01
"2024-01-07","2024-01-07T10:30:00","2024-01-07T11:00:00",-12.278,91.57
"2024-01-07","2024-01-07T11:00:00","2024-01-07T11:30:00",-17.512,94.86
"2024-01-07","2024-01-07T11:30:00","2024-01-07T12:00:00",-10.359,96.48
"2024-01-07","2024-01-07T12:00:00","2024-01-07T12:30:00",-1.82,121.43
"2024-01-07","2024-01-07T12:30:00","2024-01-07T13:00:00",13.643,151.21
"2024-01-07","2024-01-07T13:00:00","2024-01-07T13:30:00",16.361,168.34
"2024-01-07","2024-01-07T13:30:00","2024-01-07T14:00:00",16.338,168.2
"2024-01-07","2024-01-07T14:00:00","2024-01-07T14:30:00",16.708,170.48
"2024-01-07","2024-01-07T14:30:00","2024-01-07T15:00:00",16.593,169.85
"2024-01-07","2024-01-07T15:00:00","2024-01-07T15:30:00",19.363,178.55
"2024-01-07","2024-01-07T15:30:00","2024-01-07T16:00:00",31.835,201
"2024-01-07","2024-01-07T16:00:00","2024-01-07T16:30:00",24.275,173.84
"2024-01-07","2024-01-07T16:30:00","2024-01-07T17:00:00",38.767,223.44
"2024-01-07","2024-01-07T17:00:00","2024-01-07T17:30:00",58.027,348.91
"2024-01-07","2024-01-07T17:30:00","2024-01-07T18:00:00",60.221,434.7
"2024-01-07","2024-01-07T18:00:00","2024-01-07T18:30:00",51.444,270.35
"2024-01-07","2024-01-07T18:30:00","2024-01-07T19:00:00",43.172,230.6
"2024-01-07","2024-01-07T19:00:00","2024-01-07T19:30:00",32.503,206.82
"2024-01-07","2024-01-07T19:30:00","2024-01-07T20:00:00",18.239,202.66
"2024-01-07","2024-01-07T20:00:00","2024-01-07T20:30:00",24.037,250.54
"2024-01-07","2024-01-07T20:30:00","2024-01-07T21:00:00",3.601,141.92
"2024-01-07","2024-01-07T21:00:00","2024-01-07T21:30:00",8.941,146.81
"2024-01-07","2024-01-07T21:30:00","2024-01-07T22:00:00",-7.117,103.22
"2024-01-07","2024-01-07T22:00:00","2024-01-07T22:30:00",-9.125,85.75
"2024-01-07","2024-01-07T22:30:00","2024-01-07T23:00:00",-27.807,75.03
"2024-01-08","2024-01-07T23:00:00","2024-01-07T23:30:00",-30.66,57.6
"2024-01-08","2024-01-07T23:30:00","2024-01-08T00:00:00",-19.427,69.82
"2024-01-08","2024-01-08T00:00:00","2024-01-08T00:30:00",-9.877,71.25
"2024-01-08","2024-01-08T00:30:00","2024-01-08T01:00:00",-18.034,52.25
"2024-01-08","2024-01-08T01:00:00","2024-01-08T01:30:00",-19.313,45.15
"2024-01-08","2024-01-08T01:30:00","2024-01-08T02:00:00",-21.374,49.29
"2024-01-08","2024-01-08T02:00:00","2024-01-08T02:30:00",-18.043,49.11
"2024-01-08","2024-01-08T02:30:00","2024-01-08T03:00:00",-22.448,43.19
"2024-01-08","2024-01-08T03:00:00","2024-01-08T03:30:00",-13.165,50.01
"2024-01-08","2024-01-08T03:30:00","2024-01-08T04:00:00",-14.614,45.53
"2024-01-08","2024-01-08T04:00:00","2024-01-08T04:30:00",-1.563,101.56
"2024-01-08","2024-01-08T04:30:00","2024-01-08T05:00:00",-8.605,65.8
"2024-01-08","2024-01-08T05:00:00","2024-01-08T05:30:00",-16.686,75.76
"2024-01-08","2024-01-08T05:30:00","2024-01-08T06:00:00",-18.842,55.85
"2024-01-08","2024-01-08T06:00:00","2024-01-08T06:30:00",-19.924,84.2
"2024-01-08","2024-01-08T06:30:00","2024-01-08T07:00:00",-8.256,83.34
"2024-01-08","2024-01-08T07:00:00","2024-01-08T07:30:00",-6.708,88.78
"2024-01-08","2024-01-08T07:30:00","2024-01-08T08:00:00",-0.366,113
"2024-01-08","2024-01-08T08:00:00","2024-01-08T08:30:00",-0.781,106.25
"2024-01-08","2024-01-08T08:30:00","2024-01-08T09:00:00",7.203,128.08
"2024-01-08","2024-01-08T09:00:00","2024-01-08T09:30:00",-1.454,101.23
"2024-01-08","2024-01-08T09:30:00","2024-01-08T10:00:00",-3.896,96.81
"2024-01-08","2024-01-08T10:00:00","2024-01-08T10:30:00",6.037,125.81
"2024-01-08","2024-01-08T10:30:00","2024-01-08T11:00:00",7.159,126.18
"2024-01-08","2024-01-08T11:00:00","2024-01-08T11:30:00",3.63,120.71
"2024-01-08","2024-01-08T11:30:00","2024-01-08T12:00:00",-8.587,82.14
"2024-01-08","2024-01-08T12:00:00","2024-01-08T12:30:00",-2.298,92.74
"2024-01-08","2024-01-08T12:30:00","2024-01-08T13:00:00",-1.207,98.22
"2024-01-08","2024-01-08T13:00:00","2024-01-08T13:30:00",19.802,135.38
"2024-01-08","2024-01-08T13:30:00","2024-01-08T14:00:00",13.341,126.02
"2024-01-08","2024-01-08T14:00:00","2024-01-08T14:30:00",17.839,122.18
"2024-01-08","2024-01-08T14:30:00","2024-01-08T15:00:00",2.534,100.9
"2024-01-08","2024-01-08T15:00:00","2024-01-08T15:30:00",9.523,118.42
"2024-01-08","2024-01-08T15:30:00","2024-01-08T16:00:00",18.254,121.62
"2024-01-08","2024-01-08T16:00:00","2024-01-08T16:30:00",18.248,118.63
"2024-01-08","2024-01-08T16:30:00","2024-01-08T17:00:00",26.495,133.66
"2024-01-08","2024-01-08T17:00:00","2024-01-08T17:30:00",18.431,118.58
"2024-01-08","2024-01-08T17:30:00","2024-01-08T18:00:00",19.434,126.97
"2024-01-08","2024-01-08T18:00:00","2024-01-08T18:30:00",18.729,136.22
"2024-01-08","2024-01-08T18:30:00","2024-01-08T19:00:00",-13.439,104.6
"2024-01-08","2024-01-08T19:00:00","2024-01-08T19:30:00",-24.846,78.04
"2024-01-08","2024-01-08T19:30:00","2024-01-08T20:00:00",-38.414,81.12
"2024-01-08","2024-01-08T20:00:00","2024-01-08T20:30:00",-49.251,66.86
"2024-01-08","2024-01-08T20:30:00","2024-01-08T21:00:00",-40.765,68.43
"2024-01-08","2024-01-08T21:00:00","2024-01-08T21:30:00",-31.366,75.05
"2024-01-08","2024-01-08T21:30:00","2024-01-08T22:00:00",-33.403,66.33
"2024-01-08","2024-01-08T22:00:00","2024-01-08T22:30:00",-30.764,56.22
"2024-01-08","2024-01-08T22:30:00","2024-01-08T23:00:00",-33.011,70.9
"2024-01-09","2024-01-08T23:00:00","2024-01-08T23:30:00",-18.094,74.36
"2024-01-09","2024-01-08T23:30:00","2024-01-09T00:00:00",-20.848,75.05
"2024-01-09","2024-01-09T00:00:00","2024-01-09T00:30:00",-10.24,76.27
"2024-01-09","2024-01-09T00:30:00","2024-01-09T01:00:00",-6.44,72.87
"2024-01-09","2024-01-09T01:00:00","2024-01-09T01:30:00",6.851,121.58
"2024-01-09","2024-01-09T01:30:00","2024-01-09T02:00:00",5.081,113.33
"2024-01-09","2024-01-09T02:00:00","2024-01-09T02:30:00",11.742,112.29
"2024-01-09","2024-01-09T02:30:00","2024-01-09T03:00:00",-1.091,37.77
"2024-01-09","2024-01-09T03:00:00","2024-01-09T03:30:00",-6.908,26.43
"2024-01-09","2024-01-09T03:30:00","2024-01-09T04:00:00",-2.76,18.42
"2024-01-09","2024-01-09T04:00:00","2024-01-09T04:30:00",-0.417,66.43
"2024-01-09","2024-01-09T04:30:00","2024-01-09T05:00:00",-5.892,35.6
"2024-01-09","2024-01-09T05:00:00","2024-01-09T05:30:00",-7.447,45.67
"2024-01-09","2024-01-09T05:30:00","2024-01-09T06:00:00",-26.87,53.72
"2024-01-09","2024-01-09T06:00:00","2024-01-09T06:30:00",-37.17,68.03
"2024-01-09","2024-01-09T06:30:00","2024-01-09T07:00:00",-5.019,85.29
"2024-01-09","2024-01-09T07:00:00","2024-01-09T07:30:00",-0.694,119.74
"2024-01-09","2024-01-09T07:30:00","2024-01-09T08:00:00",19.262,135.31
"2024-01-09","2024-01-09T08:00:00","2024-01-09T08:30:00",9.308,99.88
"2024-01-09","2024-01-09T08:30:00","2024-01-09T09:00:00",-0.598,126.5
"2024-01-09","2024-01-09T09:00:00","2024-01-09T09:30:00",-5.431,68.71
"2024-01-09","2024-01-09T09:30:00","2024-01-09T10:00:00",-2.358,80.85
"2024-01-09","2024-01-09T10:00:00","2024-01-09T10:30:00",-5.289,77.06
"2024-01-09","2024-01-09T10:30:00","2024-01-09T11:00:00",-1.85,94.44
"2024-01-09","2024-01-09T11:00:00","2024-01-09T11:30:00",-12.294,94.91
"2024-01-09","2024-01-09T11:30:00","2024-01-09T12:00:00",-8.748,72.06
"2024-01-09","2024-01-09T12:00:00","2024-01-09T12:30:00",-10.692,63.78
"2024-01-09","2024-01-09T12:30:00","2024-01-09T13:00:00",-13.608,64.01
"2024-01-09","2024-01-09T13:00:00","2024-01-09T13:30:00",-2.674,70.88
"2024-01-09","2024-01-09T13:30:00","2024-01-09T14:00:00",-8.128,62.2
"2024-01-09","2024-01-09T14:00:00","2024-01-09T14:30:00",-4.315,77.89
"2024-01-09","2024-01-09T14:30:00","2024-01-09T15:00:00",0.123,83.18
"2024-01-09","2024-01-09T15:00:00","2024-01-09T15:30:00",6.201,111.87
"2024-01-09","2024-01-09T15:30:00","2024-01-09T16:00:00",20.198,121.14
"2024-01-09","2024-01-09T16:00:00","2024-01-09T16:30:00",2.159,64.81
"2024-01-09","2024-01-09T16:30:00","2024-01-09T17:00:00",16.034,88.85
"2024-01-09","2024-01-09T17:00:00","2024-01-09T17:30:00",15.831,90.23
"2024-01-09","2024-01-09T17:30:00","2024-01-09T18:00:00",1.231,78.83
"2024-01-09","2024-01-09T18:00:00","2024-01-09T18:30:00",-3.689,83.56
"2024-01-09","2024-01-09T18:30:00","2024-01-09T19:00:00",-6.356,80.36
"2024-01-09","2024-01-09T19:00:00","2024-01-09T19:30:00",-3.905,82.59
"2024-01-09","2024-01-09T19:30:00","2024-01-09T20:00:00",-17.481,67.56
"2024-01-09","2024-01-09T20:00:00","2024-01-09T20:30:00",-28.434,68.24
"2024-01-09","2024-01-09T20:30:00","2024-01-09T21:00:00",-30.129,73.22
"2024-01-09","2024-01-09T21:00:00","2024-01-09T21:30:00",-12.088,81.47
"2024-01-09","2024-01-09T21:30:00","2024-01-09T22:00:00",-21.178,70.38
"2024-01-09","2024-01-09T22:00:00","2024-01-09T22:30:00",-27.317,62.02
"2024-01-09","2024-01-09T22:30:00","2024-01-09T23:00:00",-33.135,64.41
"2024-01-10","2024-01-09T23:00:00","2024-01-09T23:30:00",-11.64,58.45
"2024-01-10","2024-01-09T23:30:00","2024-01-10T00:00:00",-19.621,42.7
"2024-01-10","2024-01-10T00:00:00","2024-01-10T00:30:00",-18.099,24.87
"2024-01-10","2024-01-10T00:30:00","2024-01-10T01:00:00",-27.03,2.48
"2024-01-10","2024-01-10T01:00:00","2024-01-10T01:30:00",-18.792,3.45
"2024-01-10","2024-01-10T01:30:00","2024-01-10T02:00:00",-21.333,0
"2024-01-10","2024-01-10T02:00:00","2024-01-10T02:30:00",-21.99,5.4
"2024-01-10","2024-01-10T02:30:00","2024-01-10T03:00:00",-25.32,7.56
"2024-01-10","2024-01-10T03:00:00","2024-01-10T03:30:00",-28.41,-5.59
"2024-01-10","2024-01-10T03:30:00","2024-01-10T04:00:00",-18.651,23.34
"2024-01-10","2024-01-10T04:00:00","2024-01-10T04:30:00",-18.54,17.85
"2024-01-10","2024-01-10T04:30:00","2024-01-10T05:00:00",-15.357,24.77
"2024-01-10","2024-01-10T05:00:00","2024-01-10T05:30:00",-32.198,16.58
"2024-01-10","2024-01-10T05:30:00","2024-01-10T06:00:00",-45.527,53.73
"2024-01-10","2024-01-10T06:00:00","2024-01-10T06:30:00",-47.457,73.32
"2024-01-10","2024-01-10T06:30:00","2024-01-10T07:00:00",-30.367,45.51
"2024-01-10","2024-01-10T07:00:00","2024-01-10T07:30:00",-15.745,53.84
"2024-01-10","2024-01-10T07:30:00","2024-01-10T08:00:00",7.837,106.05
"2024-01-10","2024-01-10T08:00:00","2024-01-10T08:30:00",14.932,127.21
"2024-01-10","2024-01-10T08:30:00","2024-01-10T09:00:00",15.678,137.72
"2024-01-10","2024-01-10T09:00:00","2024-01-10T09:30:00",24.196,124.58
"2024-01-10","2024-01-10T09:30:00","2024-01-10T10:00:00",24.983,157.64
"2024-01-10","2024-01-10T10:00:00","2024-01-10T10:30:00",22.975,166.3
"2024-01-10","2024-01-10T10:30:00","2024-01-10T11:00:00",16.793,137.02
"2024-01-10","2024-01-10T11:00:00","2024-01-10T11:30:00",11.531,112.32
"2024-01-10","2024-01-10T11:30:00","2024-01-10T12:00:00",12.608,127.91
"2024-01-10","2024-01-10T12:00:00","2024-01-10T12:30:00",15.364,120.1
"2024-01-10","2024-01-10T12:30:00","2024-01-10T13:00:00",13.554,119.23
"2024-01-10","2024-01-10T13:00:00","2024-01-10T13:30:00",3.071,109.47
"2024-01-10","2024-01-10T13:30:00","2024-01-10T14:00:00",8.814,104.46
"2024-01-10","2024-01-10T14:00:00","2024-01-10T14:30:00",22.628,125.41
"2024-01-10","2024-01-10T14:30:00","2024-01-10T15:00:00",28.227,183.41
"2024-01-10","2024-01-10T15:00:00","2024-01-10T15:30:00",36.436,228.58
"2024-01-10","2024-01-10T15:30:00","2024-01-10T16:00:00",41.124,232.21
"2024-01-10","2024-01-10T16:00:00","2024-01-10T16:30:00",49.498,185.35
"2024-01-10","2024-01-10T16:30:00","2024-01-10T17:00:00",53.212,240.96
"2024-01-10","2024-01-10T17:00:00","2024-01-10T17:30:00",62.574,267.79
"2024-01-10","2024-01-10T17:30:00","2024-01-10T18:00:00",56.13,275.73
"2024-01-10","2024-01-10T18:00:00","2024-01-10T18:30:00",35.771,176.84
"2024-01-10","2024-01-10T18:30:00","2024-01-10T19:00:00",15.434,115.25
"2024-01-10","2024-01-10T19:00:00","2024-01-10T19:30:00",15.939,138.76
"2024-01-10","2024-01-10T19:30:00","2024-01-10T20:00:00",13.858,119.68
"2024-01-10","2024-01-10T20:00:00","2024-01-10T20:30:00",17.935,114.66
"2024-01-10","2024-01-10T20:30:00","2024-01-10T21:00:00",11.217,87.87
"2024-01-10","2024-01-10T21:00:00","2024-01-10T21:30:00",11.436,88.26
"2024-01-10","2024-01-10T21:30:00","2024-01-10T22:00:00",5.22,74.2
"2024-01-10","2024-01-10T22:00:00","2024-01-10T22:30:00",3.65,63.5
"2024-01-10","2024-01-10T22:30:00","2024-01-10T23:00:00",-9.169,75.48
"2024-01-11","2024-01-10T23:00:00","2024-01-10T23:30:00",4.408,150.65
"2024-01-11","2024-01-10T23:30:00","2024-01-11T00:00:00",1.749,101.88
"2024-01-11","2024-01-11T00:00:00","2024-01-11T00:30:00",3.886,107.21
"2024-01-11","2024-01-11T00:30:00","2024-01-11T01:00:00",3.832,102.57
"2024-01-11","2024-01-11T01:00:00","2024-01-11T01:30:00",6.095,110
"2024-01-11","2024-01-11T01:30:00","2024-01-11T02:00:00",0.208,105.5
"2024-01-11","2024-01-11T02:00:00","2024-01-11T02:30:00",19.065,136.88
"2024-01-11","2024-01-11T02:30:00","2024-01-11T03:00:00",29.5,180.4
"2024-01-11","2024-01-11T03:00:00","2024-01-11T03:30:00",26.257,176.32
"2024-01-11","2024-01-11T03:30:00","2024-01-11T04:00:00",20.957,174.85
"2024-01-11","2024-01-11T04:00:00","2024-01-11T04:30:00",14.582,147.33
"2024-01-11","2024-01-11T04:30:00","2024-01-11T05:00:00",11.684,148.84
"2024-01-11","2024-01-11T05:00:00","2024-01-11T05:30:00",8.909,138.78
"2024-01-11","2024-01-11T05:30:00","2024-01-11T06:00:00",0.781,121.51
"2024-01-11","2024-01-11T06:00:00","2024-01-11T06:30:00",-5.114,110.94
"2024-01-11","2024-01-11T06:30:00","2024-01-11T07:00:00",15.152,190.15
"2024-01-11","2024-01-11T07:00:00","2024-01-11T07:30:00",15.942,180.81
"2024-01-11","2024-01-11T07:30:00","2024-01-11T08:00:00",27.325,203.54
"2024-01-11","2024-01-11T08:00:00","2024-01-11T08:30:00",33.493,183.3
"2024-01-11","2024-01-11T08:30:00","2024-01-11T09:00:00",26.576,210.58
"2024-01-11","2024-01-11T09:00:00","2024-01-11T09:30:00",24.799,210.34
"2024-01-11","2024-01-11T09:30:00","2024-01-11T10:00:00",24.98,221.03
"2024-01-11","2024-01-11T10:00:00","2024-01-11T10:30:00",14.555,198.39
"2024-01-11","2024-01-11T10:30:00","2024-01-11T11:00:00",10.611,195.86
"2024-01-11","2024-01-11T11:00:00","2024-01-11T11:30:00",9.562,189.27
"2024-01-11","2024-01-11T11:30:00","2024-01-11T12:00:00",1.353,146.58
"2024-01-11","2024-01-11T12:00:00","2024-01-11T12:30:00",1.238,159.11
"2024-01-11","2024-01-11T12:30:00","2024-01-11T13:00:00",7.568,107.27
"2024-01-11","2024-01-11T13:00:00","2024-01-11T13:30:00",4.55,96.07
"2024-01-11","2024-01-11T13:30:00","2024-01-11T14:00:00",0.359,57.06
"2024-01-11","2024-01-11T14:00:00","2024-01-11T14:30:00",-8.514,89.66
"2024-01-11","2024-01-11T14:30:00","2024-01-11T15:00:00",-4.368,88.52
"2024-01-11","2024-01-11T15:00:00","2024-01-11T15:30:00",-0.522,94.12
"2024-01-11","2024-01-11T15:30:00","2024-01-11T16:00:00",11.565,136.61
"2024-01-11","2024-01-11T16:00:00","2024-01-11T16:30:00",1.026,102.35
"2024-01-11","2024-01-11T16:30:00","2024-01-11T17:00:00",14.553,171.33
"2024-01-11","2024-01-11T17:00:00","2024-01-11T17:30:00",19.928,198.6
"2024-01-11","2024-01-11T17:30:00","2024-01-11T18:00:00",21.276,198.37
"2024-01-11","2024-01-11T18:00:00","2024-01-11T18:30:00",22.825,199.83
"2024-01-11","2024-01-11T18:30:00","2024-01-11T19:00:00",8.939,189.41
"2024-01-11","2024-01-11T19:00:00","2024-01-11T19:30:00",2.624,152.75
"2024-01-11","2024-01-11T19:30:00","2024-01-11T20:00:00",7.662,188.27
"2024-01-11","2024-01-11T20:00:00","2024-01-11T20:30:00",27.453,209.61
"2024-01-11","2024-01-11T20:30:00","2024-01-11T21:00:00",24.075,196.43
"2024-01-11","2024-01-11T21:00:00","2024-01-11T21:30:00",9.997,191.04
"2024-01-11","2024-01-11T21:30:00","2024-01-11T22:00:00",-0.994,133.14
"2024-01-11","2024-01-11T22:00:00","2024-01-11T22:30:00",7.139,135.83
"2024-01-11","2024-01-11T22:30:00","2024-01-11T23:00:00",2.081,97.62
"2024-01-12","2024-01-11T23:00:00","2024-01-11T23:30:00",9.984,147.96
"2024-01-12","2024-01-11T23:30:00","2024-01-12T00:00:00",15.876,149.99
"2024-01-12","2024-01-12T00:00:00","2024-01-12T00:30:00",10.505,144.85
"2024-01-12","2024-01-12T00:30:00","2024-01-12T01:00:00",17.861,155.76
"2024-01-12","2024-01-12T01:00:00","2024-01-12T01:30:00",20.619,171.83
"2024-01-12","2024-01-12T01:30:00","2024-01-12T02:00:00",21.785,175.5
"2024-01-12","2024-01-12T02:00:00","2024-01-12T02:30:00",21.914,175.99
"2024-01-12","2024-01-12T02:30:00","2024-01-12T03:00:00",23.497,181.87
"2024-01-12","2024-01-12T03:00:00","2024-01-12T03:30:00",24.01,183.58
"2024-01-12","2024-01-12T03:30:00","2024-01-12T04:00:00",23.516,184.43
"2024-01-12","2024-01-12T04:00:00","2024-01-12T04:30:00",28.682,187.31
"2024-01-12","2024-01-12T04:30:00","2024-01-12T05:00:00",19.316,176.01
"2024-01-12","2024-01-12T05:00:00","2024-01-12T05:30:00",5.025,159.86
"2024-01-12","2024-01-12T05:30:00","2024-01-12T06:00:00",-3.081,130.58
"2024-01-12","2024-01-12T06:00:00","2024-01-12T06:30:00",-11.835,162.35
"2024-01-12","2024-01-12T06:30:00","2024-01-12T07:00:00",14.893,194.52
"2024-01-12","2024-01-12T07:00:00","2024-01-12T07:30:00",10.973,173.01
"2024-01-12","2024-01-12T07:30:00","2024-01-12T08:00:00",24.338,205.73
"2024-01-12","2024-01-12T08:00:00","2024-01-12T08:30:00",36.08,216.53
"2024-01-12","2024-01-12T08:30:00","2024-01-12T09:00:00",40.798,201.72
"2024-01-12","2024-01-12T09:00:00","2024-01-12T09:30:00",26.196,161.79
"2024-01-12","2024-01-12T09:30:00","2024-01-12T10:00:00",35.294,181.26
"2024-01-12","2024-01-12T10:00:00","2024-01-12T10:30:00",52.711,236.42
"2024-01-12","2024-01-12T10:30:00","2024-01-12T11:00:00",56.183,263.8
"2024-01-12","2024-01-12T11:00:00","2024-01-12T11:30:00",58.561,266.89
"2024-01-12","2024-01-12T11:30:00","2024-01-12T12:00:00",58.561,265.92
"2024-01-12","2024-01-12T12:00:00","2024-01-12T12:30:00",58.516,266.89
"2024-01-12","2024-01-12T12:30:00","2024-01-12T13:00:00",58.442,263.98
"2024-01-12","2024-01-12T13:00:00","2024-01-12T13:30:00",58.473,266.81
"2024-01-12","2024-01-12T13:30:00","2024-01-12T14:00:00",58.333,275.37
"2024-01-12","2024-01-12T14:00:00","2024-01-12T14:30:00",58.448,275.37
"2024-01-12","2024-01-12T14:30:00","2024-01-12T15:00:00",54.933,265.89
"2024-01-12","2024-01-12T15:00:00","2024-01-12T15:30:00",55.18,265.52
"2024-01-12","2024-01-12T15:30:00","2024-01-12T16:00:00",59.811,267.85
"2024-01-12","2024-01-12T16:00:00","2024-01-12T16:30:00",42.511,163.04
"2024-01-12","2024-01-12T16:30:00","2024-01-12T17:00:00",64.087,272.21
"2024-01-12","2024-01-12T17:00:00","2024-01-12T17:30:00",56.249,316.73
"2024-01-12","2024-01-12T17:30:00","2024-01-12T18:00:00",58.11,305.1
"2024-01-12","2024-01-12T18:00:00","2024-01-12T18:30:00",62.504,331.87
"2024-01-12","2024-01-12T18:30:00","2024-01-12T19:00:00",55.392,303.72
"2024-01-12","2024-01-12T19:00:00","2024-01-12T19:30:00",33.363,236.67
"2024-01-12","2024-01-12T19:30:00","2024-01-12T20:00:00",25.738,221.65
"2024-01-12","2024-01-12T20:00:00","2024-01-12T20:30:00",28.801,213.88
"2024-01-12","2024-01-12T20:30:00","2024-01-12T21:00:00",11.645,193.23
"2024-01-12","2024-01-12T21:00:00","2024-01-12T21:30:00",-5.743,103.63
"2024-01-12","2024-01-12T21:30:00","2024-01-12T22:00:00",-15.281,89.53
"2024-01-12","2024-01-12T22:00:00","2024-01-12T22:30:00",-1.387,122.62
"2024-01-12","2024-01-12T22:30:00","2024-01-12T23:00:00",12.545,151.06
"2024-01-13","2024-01-12T23:00:00","2024-01-12T23:30:00",14.282,172.5
"2024-01-13","2024-01-12T23:30:00","2024-01-13T00:00:00",9.813,189
"2024-01-13","2024-01-13T00:00:00","2024-01-13T00:30:00",14.373,167.41
"2024-01-13","2024-01-13T00:30:00","2024-01-13T01:00:00",15.091,146.56
"2024-01-13","2024-01-13T01:00:00","2024-01-13T01:30:00",0.199,89.08
"2024-01-13","2024-01-13T01:30:00","2024-01-13T02:00:00",-4.269,79.15
"2024-01-13","2024-01-13T02:00:00","2024-01-13T02:30:00",-7.594,75.58
"2024-01-13","2024-01-13T02:30:00","2024-01-13T03:00:00",-9.407,78.13
"2024-01-13","2024-01-13T03:00:00","2024-01-13T03:30:00",-5.68,72.03
"2024-01-13","2024-01-13T03:30:00","2024-01-13T04:00:00",-12.318,72.51
"2024-01-13","2024-01-13T04:00:00","2024-01-13T04:30:00",-6.779,70.42
"2024-01-13","2024-01-13T04:30:00","2024-01-13T05:00:00",-13.179,41.39
"2024-01-13","2024-01-13T05:00:00","2024-01-13T05:30:00",-22.752,26.74
"2024-01-13","2024-01-13T05:30:00","2024-01-13T06:00:00",-21.159,21.85
"2024-01-13","2024-01-13T06:00:00","2024-01-13T06:30:00",-17.433,64.05
"2024-01-13","2024-01-13T06:30:00","2024-01-13T07:00:00",-26.585,49.37
"2024-01-13","2024-01-13T07:00:00","2024-01-13T07:30:00",-29.661,60.66
"2024-01-13","2024-01-13T07:30:00","2024-01-13T08:00:00",-30.632,69.81
"2024-01-13","2024-01-13T08:00:00","2024-01-13T08:30:00",-37.552,59.82
"2024-01-13","2024-01-13T08:30:00","2024-01-13T09:00:00",-24.713,63.72
"2024-01-13","2024-01-13T09:00:00","2024-01-13T09:30:00",-19.658,65.08
"2024-01-13","2024-01-13T09:30:00","2024-01-13T10:00:00",-13.993,71.81
"2024-01-13","2024-01-13T10:00:00","2024-01-13T10:30:00",-14.644,72.73
"2024-01-13","2024-01-13T10:30:00","2024-01-13T11:00:00",-1.806,72.2
"2024-01-13","2024-01-13T11:00:00","2024-01-13T11:30:00",-2.94,76
"2024-01-13","2024-01-13T11:30:00","2024-01-13T12:00:00",-0.615,75
"2024-01-13","2024-01-13T12:00:00","2024-01-13T12:30:00",1.775,114.63
"2024-01-13","2024-01-13T12:30:00","2024-01-13T13:00:00",10.998,182.19
"2024-01-13","2024-01-13T13:00:00","2024-01-13T13:30:00",12.574,196.59
"2024-01-13","2024-01-13T13:30:00","2024-01-13T14:00:00",12.519,181.52
"2024-01-13","2024-01-13T14:00:00","2024-01-13T14:30:00",9.804,178.41
"2024-01-13","2024-01-13T14:30:00","2024-01-13T15:00:00",4.299,126.32
"2024-01-13","2024-01-13T15:00:00","2024-01-13T15:30:00",-5.89,86.82
"2024-01-13","2024-01-13T15:30:00","2024-01-13T16:00:00",-4.038,86.99
"2024-01-13","2024-01-13T16:00:00","2024-01-13T16:30:00",-5.11,87.88
"2024-01-13","2024-01-13T16:30:00","2024-01-13T17:00:00",-1.943,99.6
"2024-01-13","2024-01-13T17:00:00","2024-01-13T17:30:00",13.898,209.82
"2024-01-13","2024-01-13T17:30:00","2024-01-13T18:00:00",19.034,233.39
"2024-01-13","2024-01-13T18:00:00","2024-01-13T18:30:00",21.761,234.75
"2024-01-13","2024-01-13T18:30:00","2024-01-13T19:00:00",17.413,227.39
"2024-01-13","2024-01-13T19:00:00","2024-01-13T19:30:00",7.274,152.57
"2024-01-13","2024-01-13T19:30:00","2024-01-13T20:00:00",0.725,106.91
"2024-01-13","2024-01-13T20:00:00","2024-01-13T20:30:00",4.29,117.1
"2024-01-13","2024-01-13T20:30:00","2024-01-13T21:00:00",6.137,132.01
"2024-01-13","2024-01-13T21:00:00","2024-01-13T21:30:00",2.697,101.18
"2024-01-13","2024-01-13T21:30:00","2024-01-13T22:00:00",1.756,94.39
"2024-01-13","2024-01-13T22:00:00","2024-01-13T22:30:00",11.162,112.48
"2024-01-13","2024-01-13T22:30:00","2024-01-13T23:00:00",4.287,124.6
"2024-01-14","2024-01-13T23:00:00","2024-01-13T23:30:00",8.747,112.53
"2024-01-14","2024-01-13T23:30:00","2024-01-14T00:00:00",5.803,103.81
"2024-01-14","2024-01-14T00:00:00","2024-01-14T00:30:00",3.845,119.74
"2024-01-14","2024-01-14T00:30:00","2024-01-14T01:00:00",20.63,145.21
"2024-01-14","2024-01-14T01:00:00","2024-01-14T01:30:00",28.523,159.87
"2024-01-14","2024-01-14T01:30:00","2024-01-14T02:00:00",23.382,155.9
"2024-01-14","2024-01-14T02:00:00","2024-01-14T02:30:00",20.912,145.94
"2024-01-14","2024-01-14T02:30:00","2024-01-14T03:00:00",19.158,154.02
