StartTime,EndTime,ImbalanceVolume,ImbalancePrice,ImbalanceCost
"2024-01-07T00:00:00","2024-01-07T00:30:00",8.341,125.48,1046.62868
"2024-01-07T00:30:00","2024-01-07T01:00:00",-2.014,100.71,-202.82994
"2024-01-07T01:00:00","2024-01-07T01:30:00",-7.665,85.75,-657.27375
"2024-01-07T01:30:00","2024-01-07T02:00:00",-4.501,82.32,-370.52232
"2024-01-07T02:00:00","2024-01-07T02:30:00",-0.648,92.97,-60.24456
"2024-01-07T02:30:00","2024-01-07T03:00:00",0.622,125.41,78.00502
"2024-01-07T03:00:00","2024-01-07T03:30:00",5.606,125.41,703.04846
"2024-01-07T03:30:00","2024-01-07T04:00:00",2.631,115.38,303.56478
"2024-01-07T04:00:00","2024-01-07T04:30:00",7.588,122.32,928.16416
"2024-01-07T04:30:00","2024-01-07T05:00:00",2.383,108.68,258.98444
"2024-01-07T05:00:00","2024-01-07T05:30:00",-13.168,84.43,-1111.77424
"2024-01-07T05:30:00","2024-01-07T06:00:00",-20.488,84.23,-1725.70424
"2024-01-07T06:00:00","2024-01-07T06:30:00",-17.946,67.02,-1202.74092
"2024-01-07T06:30:00","2024-01-07T07:00:00",-8.859,80.84,-716.16156
"2024-01-07T07:00:00","2024-01-07T07:30:00",-2.876,93.72,-269.53872
"2024-01-07T07:30:00","2024-01-07T08:00:00",-10.083,76.44,-770.74452
"2024-01-07T08:00:00","2024-01-07T08:30:00",-20.202,29.85,-603.0297
"2024-01-07T08:30:00","2024-01-07T09:00:00",-7.893,86.05,-679.19265
"2024-01-07T09:00:00","2024-01-07T09:30:00",-14.863,84.27,-1252.50501
"2024-01-07T09:30:00","2024-01-07T10:00:00",-16.949,81.8,-1386.4282
"2024-01-07T10:00:00","2024-01-07T10:30:00",-16.865,84.01,-1416.82865
"2024-01-07T10:30:00","2024-01-07T11:00:00",-12.278,91.57,-1124.29646
"2024-01-07T11:00:00","2024-01-07T11:30:00",-17.512,94.86,-1661.18832
"2024-01-07T11:30:00","2024-01-07T12:00:00",-10.359,96.48,-999.43632
"2024-01-07T12:00:00","2024-01-07T12:30:00",-1.82,121.43,-221.0026
"2024-01-07T12:30:00","2024-01-07T13:00:00",13.643,151.21,2062.95803
"2024-01-07T13:00:00","2024-01-07T13:30:00",16.361,168.34,2754.21074
"2024-01-07T13:30:00","2024-01-07T14:00:00",16.338,168.2,2748.0516
"2024-01-07T14:00:00","2024-01-07T14:30:00",16.708,170.48,2848.37984
"2024-01-07T14:30:00","2024-01-07T15:00:00",16.593,169.85,2818.32105
"2024-01-07T15:00:00","2024-01-07T15:30:00",19.363,178.55,3457.26365
"2024-01-07T15:30:00","2024-01-07T16:00:00",31.835,201,6398.835
"2024-01-07T16:00:00","2024-01-07T16:30:00",24.275,173.84,4219.966
"2024-01-07T16:30:00","2024-01-07T17:00:00",38.767,223.44,8662.09848
"2024-01-07T17:00:00","2024-01-07T17:30:00",58.027,348.91,20246.20057
"2024-01-07T17:30:00","2024-01-07T18:00:00",60.221,434.7,26178.0687
"2024-01-07T18:00:00","2024-01-07T18:30:00",51.444,270.35,13907.8854
"2024-01-07T18:30:00","2024-01-07T19:00:00",43.172,230.6,9955.4632
"2024-01-07T19:00:00","2024-01-07T19:30:00",32.503,206.82,6722.27046
"2024-01-07T19:30:00","2024-01-07T20:00:00",18.239,202.66,3696.31574
"2024-01-07T20:00:00","2024-01-07T20:30:00",24.037,250.54,6022.22998
"2024-01-07T20:30:00","2024-01-07T21:00:00",3.601,141.92,511.05392
"2024-01-07T21:00:00","2024-01-07T21:30:00",8.941,146.81,1312.62821
"2024-01-07T21:30:00","2024-01-07T22:00:00",-7.117,103.22,-734.61674
"2024-01-07T22:00:00","2024-01-07T22:30:00",-9.125,85.75,-782.46875
"2024-01-07T22:30:00","2024-01-07T23:00:00",-27.807,75.03,-2086.35921
"2024-01-07T23:00:00","2024-01-07T23:30:00",-30.66,57.6,-1766.016
"2024-01-07T23:30:00","2024-01-08T00:00:00",-19.427,69.82,-1356.39314
"2024-01-08T00:00:00","2024-01-08T00:30:00",-9.877,71.25,-703.73625
"2024-01-08T00:30:00","2024-01-08T01:00:00",-18.034,52.25,-942.2765
"2024-01-08T01:00:00","2024-01-08T01:30:00",-19.313,45.15,-871.98195
"2024-01-08T01:30:00","2024-01-08T02:00:00",-21.374,49.29,-1053.52446
"2024-01-08T02:00:00","2024-01-08T02:30:00",-18.043,49.11,-886.09173
"2024-01-08T02:30:00","2024-01-08T03:00:00",-22.448,43.19,-969.52912
"2024-01-08T03:00:00","2024-01-08T03:30:00",-13.165,50.01,-658.38165
"2024-01-08T03:30:00","2024-01-08T04:00:00",-14.614,45.53,-665.37542
"2024-01-08T04:00:00","2024-01-08T04:30:00",-1.563,101.56,-158.73828
"2024-01-08T04:30:00","2024-01-08T05:00:00",-8.605,65.8,-566.209
"2024-01-08T05:00:00","2024-01-08T05:30:00",-16.686,75.76,-1264.13136
"2024-01-08T05:30:00","2024-01-08T06:00:00",-18.842,55.85,-1052.3257
"2024-01-08T06:00:00","2024-01-08T06:30:00",-19.924,84.2,-1677.6008
"2024-01-08T06:30:00","2024-01-08T07:00:00",-8.256,83.34,-688.05504
"2024-01-08T07:00:00","2024-01-08T07:30:00",-6.708,88.78,-595.53624
"2024-01-08T07:30:00","2024-01-08T08:00:00",-0.366,113,-41.358
"2024-01-08T08:00:00","2024-01-08T08:30:00",-0.781,106.25,-82.98125
"2024-01-08T08:30:00","2024-01-08T09:00:00",7.203,128.08,922.56024
"2024-01-08T09:00:00","2024-01-08T09:30:00",-1.454,101.23,-147.18842
"2024-01-08T09:30:00","2024-01-08T10:00:00",-3.896,96.81,-377.17176
"2024-01-08T10:00:00","2024-01-08T10:30:00",6.037,125.81,759.51497
"2024-01-08T10:30:00","2024-01-08T11:00:00",7.159,126.18,903.32262
"2024-01-08T11:00:00","2024-01-08T11:30:00",3.63,120.71,438.1773
"2024-01-08T11:30:00","2024-01-08T12:00:00",-8.587,82.14,-705.33618
"2024-01-08T12:00:00","2024-01-08T12:30:00",-2.298,92.74,-213.11652
"2024-01-08T12:30:00","2024-01-08T13:00:00",-1.207,98.22,-118.55154
"2024-01-08T13:00:00","2024-01-08T13:30:00",19.802,135.38,2680.79476
"2024-01-08T13:30:00","2024-01-08T14:00:00",13.341,126.02,1681.23282
"2024-01-08T14:00:00","2024-01-08T14:30:00",17.839,122.18,2179.56902
"2024-01-08T14:30:00","2024-01-08T15:00:00",2.534,100.9,255.6806
"2024-01-08T15:00:00","2024-01-08T15:30:00",9.523,118.42,1127.71366
"2024-01-08T15:30:00","2024-01-08T16:00:00",18.254,121.62,2220.05148
"2024-01-08T16:00:00","2024-01-08T16:30:00",18.248,118.63,2164.76024
"2024-01-08T16:30:00","2024-01-08T17:00:00",26.495,133.66,3541.3217
"2024-01-08T17:00:00","2024-01-08T17:30:00",18.431,118.58,2185.54798
"2024-01-08T17:30:00","2024-01-08T18:00:00",19.434,126.97,2467.53498
"2024-01-08T18:00:00","2024-01-08T18:30:00",18.729,136.22,2551.26438
"2024-01-08T18:30:00","2024-01-08T19:00:00",-13.439,104.6,-1405.7194
"2024-01-08T19:00:00","2024-01-08T19:30:00",-24.846,78.04,-1938.98184
"2024-01-08T19:30:00","2024-01-08T20:00:00",-38.414,81.12,-3116.14368
"2024-01-08T20:00:00","2024-01-08T20:30:00",-49.251,66.86,-3292.92186
"2024-01-08T20:30:00","2024-01-08T21:00:00",-40.765,68.43,-2789.54895
"2024-01-08T21:00:00","2024-01-08T21:30:00",-31.366,75.05,-2354.0183
"2024-01-08T21:30:00","2024-01-08T22:00:00",-33.403,66.33,-2215.62099
"2024-01-08T22:00:00","2024-01-08T22:30:00",-30.764,56.22,-1729.55208
"2024-01-08T22:30:00","2024-01-08T23:00:00",-33.011,70.9,-2340.4799
"2024-01-08T23:00:00","2024-01-08T23:30:00",-18.094,74.36,-1345.46984
"2024-01-08T23:30:00","2024-01-09T00:00:00",-20.848,75.05,-1564.6424
"2024-01-09T00:00:00","2024-01-09T00:30:00",-10.24,76.27,-781.0048
"2024-01-09T00:30:00","2024-01-09T01:00:00",-6.44,72.87,-469.2828
"2024-01-09T01:00:00","2024-01-09T01:30:00",6.851,121.58,832.94458
"2024-01-09T01:30:00","2024-01-09T02:00:00",5.081,113.33,575.82973
"2024-01-09T02:00:00","2024-01-09T02:30:00",11.742,112.29,1318.50918
"2024-01-09T02:30:00","2024-01-09T03:00:00",-1.091,37.77,-41.20707
"2024-01-09T03:00:00","2024-01-09T03:30:00",-6.908,26.43,-182.57844
"2024-01-09T03:30:00","2024-01-09T04:00:00",-2.76,18.42,-50.8392
"2024-01-09T04:00:00","2024-01-09T04:30:00",-0.417,66.43,-27.70131
"2024-01-09T04:30:00","2024-01-09T05:00:00",-5.892,35.6,-209.7552
"2024-01-09T05:00:00","2024-01-09T05:30:00",-7.447,45.67,-340.10449
"2024-01-09T05:30:00","2024-01-09T06:00:00",-26.87,53.72,-1443.4564
"2024-01-09T06:00:00","2024-01-09T06:30:00",-37.17,68.03,-2528.6751
"2024-01-09T06:30:00","2024-01-09T07:00:00",-5.019,85.29,-428.07051
"2024-01-09T07:00:00","2024-01-09T07:30:00",-0.694,119.74,-83.09956
"2024-01-09T07:30:00","2024-01-09T08:00:00",19.262,135.31,2606.34122
"2024-01-09T08:00:00","2024-01-09T08:30:00",9.308,99.88,929.68304
"2024-01-09T08:30:00","2024-01-09T09:00:00",-0.598,126.5,-75.647
"2024-01-09T09:00:00","2024-01-09T09:30:00",-5.431,68.71,-373.16401
"2024-01-09T09:30:00","2024-01-09T10:00:00",-2.358,80.85,-190.6443
"2024-01-09T10:00:00","2024-01-09T10:30:00",-5.289,77.06,-407.57034
"2024-01-09T10:30:00","2024-01-09T11:00:00",-1.85,94.44,-174.714
"2024-01-09T11:00:00","2024-01-09T11:30:00",-12.294,94.91,-1166.82354
"2024-01-09T11:30:00","2024-01-09T12:00:00",-8.748,72.06,-630.38088
"2024-01-09T12:00:00","2024-01-09T12:30:00",-10.692,63.78,-681.93576
"2024-01-09T12:30:00","2024-01-09T13:00:00",-13.608,64.01,-871.04808
"2024-01-09T13:00:00","2024-01-09T13:30:00",-2.674,70.88,-189.53312
"2024-01-09T13:30:00","2024-01-09T14:00:00",-8.128,62.2,-505.5616
"2024-01-09T14:00:00","2024-01-09T14:30:00",-4.315,77.89,-336.09535
"2024-01-09T14:30:00","2024-01-09T15:00:00",0.123,83.18,10.23114
"2024-01-09T15:00:00","2024-01-09T15:30:00",6.201,111.87,693.70587
"2024-01-09T15:30:00","2024-01-09T16:00:00",20.198,121.14,2446.78572
"2024-01-09T16:00:00","2024-01-09T16:30:00",2.159,64.81,139.92479
"2024-01-09T16:30:00","2024-01-09T17:00:00",16.034,88.85,1424.6209
"2024-01-09T17:00:00","2024-01-09T17:30:00",15.831,90.23,1428.43113
"2024-01-09T17:30:00","2024-01-09T18:00:00",1.231,78.83,97.03973
"2024-01-09T18:00:00","2024-01-09T18:30:00",-3.689,83.56,-308.25284
"2024-01-09T18:30:00","2024-01-09T19:00:00",-6.356,80.36,-510.76816
"2024-01-09T19:00:00","2024-01-09T19:30:00",-3.905,82.59,-322.51395
"2024-01-09T19:30:00","2024-01-09T20:00:00",-17.481,67.56,-1181.01636
"2024-01-09T20:00:00","2024-01-09T20:30:00",-28.434,68.24,-1940.33616
"2024-01-09T20:30:00","2024-01-09T21:00:00",-30.129,73.22,-2206.04538
"2024-01-09T21:00:00","2024-01-09T21:30:00",-12.088,81.47,-984.80936
"2024-01-09T21:30:00","2024-01-09T22:00:00",-21.178,70.38,-1490.50764
"2024-01-09T22:00:00","2024-01-09T22:30:00",-27.317,62.02,-1694.20034
"2024-01-09T22:30:00","2024-01-09T23:00:00",-33.135,64.41,-2134.22535
"2024-01-09T23:00:00","2024-01-09T23:30:00",-11.64,58.45,-680.358
"2024-01-09T23:30:00","2024-01-10T00:00:00",-19.621,42.7,-837.8167
"2024-01-10T00:00:00","2024-01-10T00:30:00",-18.099,24.87,-450.12213
"2024-01-10T00:30:00","2024-01-10T01:00:00",-27.03,2.48,-67.0344
"2024-01-10T01:00:00","2024-01-10T01:30:00",-18.792,3.45,-64.8324
"2024-01-10T01:30:00","2024-01-10T02:00:00",-21.333,0,0
"2024-01-10T02:00:00","2024-01-10T02:30:00",-21.99,5.4,-118.746
"2024-01-10T02:30:00","2024-01-10T03:00:00",-25.32,7.56,-191.4192
"2024-01-10T03:00:00","2024-01-10T03:30:00",-28.41,-5.59,158.8119
"2024-01-10T03:30:00","2024-01-10T04:00:00",-18.651,23.34,-435.31434
"2024-01-10T04:00:00","2024-01-10T04:30:00",-18.54,17.85,-330.939
"2024-01-10T04:30:00","2024-01-10T05:00:00",-15.357,24.77,-380.39289
"2024-01-10T05:00:00","2024-01-10T05:30:00",-32.198,16.58,-533.84284
"2024-01-10T05:30:00","2024-01-10T06:00:00",-45.527,53.73,-2446.16571
"2024-01-10T06:00:00","2024-01-10T06:30:00",-47.457,73.32,-3479.54724
"2024-01-10T06:30:00","2024-01-10T07:00:00",-30.367,45.51,-1382.00217
"2024-01-10T07:00:00","2024-01-10T07:30:00",-15.745,53.84,-847.7108
"2024-01-10T07:30:00","2024-01-10T08:00:00",7.837,106.05,831.11385
"2024-01-10T08:00:00","2024-01-10T08:30:00",14.932,127.21,1899.49972
"2024-01-10T08:30:00","2024-01-10T09:00:00",15.678,137.72,2159.17416
"2024-01-10T09:00:00","2024-01-10T09:30:00",24.196,124.58,3014.33768
"2024-01-10T09:30:00","2024-01-10T10:00:00",24.983,157.64,3938.32012
"2024-01-10T10:00:00","2024-01-10T10:30:00",22.975,166.3,3820.7425
"2024-01-10T10:30:00","2024-01-10T11:00:00",16.793,137.02,2300.97686
"2024-01-10T11:00:00","2024-01-10T11:30:00",11.531,112.32,1295.16192
"2024-01-10T11:30:00","2024-01-10T12:00:00",12.608,127.91,1612.68928
"2024-01-10T12:00:00","2024-01-10T12:30:00",15.364,120.1,1845.2164
"2024-01-10T12:30:00","2024-01-10T13:00:00",13.554,119.23,1616.04342
"2024-01-10T13:00:00","2024-01-10T13:30:00",3.071,109.47,336.18237
"2024-01-10T13:30:00","2024-01-10T14:00:00",8.814,104.46,920.71044
"2024-01-10T14:00:00","2024-01-10T14:30:00",22.628,125.41,2837.77748
"2024-01-10T14:30:00","2024-01-10T15:00:00",28.227,183.41,5177.11407
"2024-01-10T15:00:00","2024-01-10T15:30:00",36.436,228.58,8328.54088
"2024-01-10T15:30:00","2024-01-10T16:00:00",41.124,232.21,9549.40404
"2024-01-10T16:00:00","2024-01-10T16:30:00",49.498,185.35,9174.4543
"2024-01-10T16:30:00","2024-01-10T17:00:00",53.212,240.96,12821.96352
"2024-01-10T17:00:00","2024-01-10T17:30:00",62.574,267.79,16756.69146
"2024-01-10T17:30:00","2024-01-10T18:00:00",56.13,275.73,15476.7249
"2024-01-10T18:00:00","2024-01-10T18:30:00",35.771,176.84,6325.74364
"2024-01-10T18:30:00","2024-01-10T19:00:00",15.434,115.25,1778.7685
"2024-01-10T19:00:00","2024-01-10T19:30:00",15.939,138.76,2211.69564
"2024-01-10T19:30:00","2024-01-10T20:00:00",13.858,119.68,1658.52544
"2024-01-10T20:00:00","2024-01-10T20:30:00",17.935,114.66,2056.4271
"2024-01-10T20:30:00","2024-01-10T21:00:00",11.217,87.87,985.63779
"2024-01-10T21:00:00","2024-01-10T21:30:00",11.436,88.26,1009.34136
"2024-01-10T21:30:00","2024-01-10T22:00:00",5.22,74.2,387.324
"2024-01-10T22:00:00","2024-01-10T22:30:00",3.65,63.5,231.775
"2024-01-10T22:30:00","2024-01-10T23:00:00",-9.169,75.48,-692.07612
"2024-01-10T23:00:00","2024-01-10T23:30:00",4.408,150.65,664.0652
"2024-01-10T23:30:00","2024-01-11T00:00:00",1.749,101.88,178.18812
"2024-01-11T00:00:00","2024-01-11T00:30:00",3.886,107.21,416.61806
"2024-01-11T00:30:00","2024-01-11T01:00:00",3.832,102.57,393.04824
"2024-01-11T01:00:00","2024-01-11T01:30:00",6.095,110,670.45
"2024-01-11T01:30:00","2024-01-11T02:00:00",0.208,105.5,21.944
"2024-01-11T02:00:00","2024-01-11T02:30:00",19.065,136.88,2609.6172
"2024-01-11T02:30:00","2024-01-11T03:00:00",29.5,180.4,5321.8
"2024-01-11T03:00:00","2024-01-11T03:30:00",26.257,176.32,4629.63424
"2024-01-11T03:30:00","2024-01-11T04:00:00",20.957,174.85,3664.33145
"2024-01-11T04:00:00","2024-01-11T04:30:00",14.582,147.33,2148.36606
"2024-01-11T04:30:00","2024-01-11T05:00:00",11.684,148.84,1739.04656
"2024-01-11T05:00:00","2024-01-11T05:30:00",8.909,138.78,1236.39102
"2024-01-11T05:30:00","2024-01-11T06:00:00",0.781,121.51,94.89931
"2024-01-11T06:00:00","2024-01-11T06:30:00",-5.114,110.94,-567.34716
"2024-01-11T06:30:00","2024-01-11T07:00:00",15.152,190.15,2881.1528
"2024-01-11T07:00:00","2024-01-11T07:30:00",15.942,180.81,2882.47302
"2024-01-11T07:30:00","2024-01-11T08:00:00",27.325,203.54,5561.7305
"2024-01-11T08:00:00","2024-01-11T08:30:00",33.493,183.3,6139.2669
"2024-01-11T08:30:00","2024-01-11T09:00:00",26.576,210.58,5596.37408
"2024-01-11T09:00:00","2024-01-11T09:30:00",24.799,210.34,5216.22166
"2024-01-11T09:30:00","2024-01-11T10:00:00",24.98,221.03,5521.3294
"2024-01-11T10:00:00","2024-01-11T10:30:00",14.555,198.39,2887.56645
"2024-01-11T10:30:00","2024-01-11T11:00:00",10.611,195.86,2078.27046
"2024-01-11T11:00:00","2024-01-11T11:30:00",9.562,189.27,1809.79974
"2024-01-11T11:30:00","2024-01-11T12:00:00",1.353,146.58,198.32274
"2024-01-11T12:00:00","2024-01-11T12:30:00",1.238,159.11,196.97818
"2024-01-11T12:30:00","2024-01-11T13:00:00",7.568,107.27,811.81936
"2024-01-11T13:00:00","2024-01-11T13:30:00",4.55,96.07,437.1185
"2024-01-11T13:30:00","2024-01-11T14:00:00",0.359,57.06,20.48454
"2024-01-11T14:00:00","2024-01-11T14:30:00",-8.514,89.66,-763.36524
"2024-01-11T14:30:00","2024-01-11T15:00:00",-4.368,88.52,-386.65536
"2024-01-11T15:00:00","2024-01-11T15:30:00",-0.522,94.12,-49.13064
"2024-01-11T15:30:00","2024-01-11T16:00:00",11.565,136.61,1579.89465
"2024-01-11T16:00:00","2024-01-11T16:30:00",1.026,102.35,105.0111
"2024-01-11T16:30:00","2024-01-11T17:00:00",14.553,171.33,2493.36549
"2024-01-11T17:00:00","2024-01-11T17:30:00",19.928,198.6,3957.7008
"2024-01-11T17:30:00","2024-01-11T18:00:00",21.276,198.37,4220.52012
"2024-01-11T18:00:00","2024-01-11T18:30:00",22.825,199.83,4561.11975
"2024-01-11T18:30:00","2024-01-11T19:00:00",8.939,189.41,1693.13599
"2024-01-11T19:00:00","2024-01-11T19:30:00",2.624,152.75,400.816
"2024-01-11T19:30:00","2024-01-11T20:00:00",7.662,188.27,1442.52474
"2024-01-11T20:00:00","2024-01-11T20:30:00",27.453,209.61,5754.42333
"2024-01-11T20:30:00","2024-01-11T21:00:00",24.075,196.43,4729.05225
"2024-01-11T21:00:00","2024-01-11T21:30:00",9.997,191.04,1909.82688
"2024-01-11T21:30:00","2024-01-11T22:00:00",-0.994,133.14,-132.34116
"2024-01-11T22:00:00","2024-01-11T22:30:00",7.139,135.83,969.69037
"2024-01-11T22:30:00","2024-01-11T23:00:00",2.081,97.62,203.14722
"2024-01-11T23:00:00","2024-01-11T23:30:00",9.984,147.96,1477.23264
"2024-01-11T23:30:00","2024-01-12T00:00:00",15.876,149.99,2381.24124
"2024-01-12T00:00:00","2024-01-12T00:30:00",10.505,144.85,1521.64925
"2024-01-12T00:30:00","2024-01-12T01:00:00",17.861,155.76,2782.02936
"2024-01-12T01:00:00","2024-01-12T01:30:00",20.619,171.83,3542.96277
"2024-01-12T01:30:00","2024-01-12T02:00:00",21.785,175.5,3823.2675
"2024-01-12T02:00:00","2024-01-12T02:30:00",21.914,175.99,3856.64486
"2024-01-12T02:30:00","2024-01-12T03:00:00",23.497,181.87,4273.39939
"2024-01-12T03:00:00","2024-01-12T03:30:00",24.01,183.58,4407.7558
"2024-01-12T03:30:00","2024-01-12T04:00:00",23.516,184.43,4337.05588
"2024-01-12T04:00:00","2024-01-12T04:30:00",28.682,187.31,5372.42542
"2024-01-12T04:30:00","2024-01-12T05:00:00",19.316,176.01,3399.80916
"2024-01-12T05:00:00","2024-01-12T05:30:00",5.025,159.86,803.2965
"2024-01-12T05:30:00","2024-01-12T06:00:00",-3.081,130.58,-402.31698
"2024-01-12T06:00:00","2024-01-12T06:30:00",-11.835,162.35,-1921.41225
"2024-01-12T06:30:00","2024-01-12T07:00:00",14.893,194.52,2896.98636
"2024-01-12T07:00:00","2024-01-12T07:30:00",10.973,173.01,1898.43873
"2024-01-12T07:30:00","2024-01-12T08:00:00",24.338,205.73,5007.05674
"2024-01-12T08:00:00","2024-01-12T08:30:00",36.08,216.53,7812.4024
"2024-01-12T08:30:00","2024-01-12T09:00:00",40.798,201.72,8229.77256
"2024-01-12T09:00:00","2024-01-12T09:30:00",26.196,161.79,4238.25084
"2024-01-12T09:30:00","2024-01-12T10:00:00",35.294,181.26,6397.39044
"2024-01-12T10:00:00","2024-01-12T10:30:00",52.711,236.42,12461.93462
"2024-01-12T10:30:00","2024-01-12T11:00:00",56.183,263.8,14821.0754
"2024-01-12T11:00:00","2024-01-12T11:30:00",58.561,266.89,15629.34529
"2024-01-12T11:30:00","2024-01-12T12:00:00",58.561,265.92,15572.54112
"2024-01-12T12:00:00","2024-01-12T12:30:00",58.516,266.89,15617.33524
"2024-01-12T12:30:00","2024-01-12T13:00:00",58.442,263.98,15427.51916
"2024-01-12T13:00:00","2024-01-12T13:30:00",58.473,266.81,15601.18113
"2024-01-12T13:30:00","2024-01-12T14:00:00",58.333,275.37,16063.15821
"2024-01-12T14:00:00","2024-01-12T14:30:00",58.448,275.37,16094.82576
"2024-01-12T14:30:00","2024-01-12T15:00:00",54.933,265.89,14606.13537
"2024-01-12T15:00:00","2024-01-12T15:30:00",55.18,265.52,14651.3936
"2024-01-12T15:30:00","2024-01-12T16:00:00",59.811,267.85,16020.37635
"2024-01-12T16:00:00","2024-01-12T16:30:00",42.511,163.04,6930.99344
"2024-01-12T16:30:00","2024-01-12T17:00:00",64.087,272.21,17445.12227
"2024-01-12T17:00:00","2024-01-12T17:30:00",56.249,316.73,17815.74577
"2024-01-12T17:30:00","2024-01-12T18:00:00",58.11,305.1,17729.361
"2024-01-12T18:00:00","2024-01-12T18:30:00",62.504,331.87,20743.20248
"2024-01-12T18:30:00","2024-01-12T19:00:00",55.392,303.72,16823.65824
"2024-01-12T19:00:00","2024-01-12T19:30:00",33.363,236.67,7896.02121
"2024-01-12T19:30:00","2024-01-12T20:00:00",25.738,221.65,5704.8277
"2024-01-12T20:00:00","2024-01-12T20:30:00",28.801,213.88,6159.95788
"2024-01-12T20:30:00","2024-01-12T21:00:00",11.645,193.23,2250.16335
"2024-01-12T21:00:00","2024-01-12T21:30:00",-5.743,103.63,-595.14709
"2024-01-12T21:30:00","2024-01-12T22:00:00",-15.281,89.53,-1368.10793
"2024-01-12T22:00:00","2024-01-12T22:30:00",-1.387,122.62,-170.07394
"2024-01-12T22:30:00","2024-01-12T23:00:00",12.545,151.06,1895.0477
"2024-01-12T23:00:00","2024-01-12T23:30:00",14.282,172.5,2463.645
"2024-01-12T23:30:00","2024-01-13T00:00:00",9.813,189,1854.657
"2024-01-13T00:00:00","2024-01-13T00:30:00",14.373,167.41,2406.18393
"2024-01-13T00:30:00","2024-01-13T01:00:00",15.091,146.56,2211.73696
"2024-01-13T01:00:00","2024-01-13T01:30:00",0.199,89.08,17.72692
"2024-01-13T01:30:00","2024-01-13T02:00:00",-4.269,79.15,-337.89135
"2024-01-13T02:00:00","2024-01-13T02:30:00",-7.594,75.58,-573.95452
"2024-01-13T02:30:00","2024-01-13T03:00:00",-9.407,78.13,-734.96891
"2024-01-13T03:00:00","2024-01-13T03:30:00",-5.68,72.03,-409.1304
"2024-01-13T03:30:00","2024-01-13T04:00:00",-12.318,72.51,-893.17818
"2024-01-13T04:00:00","2024-01-13T04:30:00",-6.779,70.42,-477.37718
"2024-01-13T04:30:00","2024-01-13T05:00:00",-13.179,41.39,-545.47881
"2024-01-13T05:00:00","2024-01-13T05:30:00",-22.752,26.74,-608.38848
"2024-01-13T05:30:00","2024-01-13T06:00:00",-21.159,21.85,-462.32415
"2024-01-13T06:00:00","2024-01-13T06:30:00",-17.433,64.05,-1116.58365
"2024-01-13T06:30:00","2024-01-13T07:00:00",-26.585,49.37,-1312.50145
"2024-01-13T07:00:00","2024-01-13T07:30:00",-29.661,60.66,-1799.23626
"2024-01-13T07:30:00","2024-01-13T08:00:00",-30.632,69.81,-2138.41992
"2024-01-13T08:00:00","2024-01-13T08:30:00",-37.552,59.82,-2246.36064
"2024-01-13T08:30:00","2024-01-13T09:00:00",-24.713,63.72,-1574.71236
"2024-01-13T09:00:00","2024-01-13T09:30:00",-19.658,65.08,-1279.34264
"2024-01-13T09:30:00","2024-01-13T10:00:00",-13.993,71.81,-1004.83733
"2024-01-13T10:00:00","2024-01-13T10:30:00",-14.644,72.73,-1065.05812
"2024-01-13T10:30:00","2024-01-13T11:00:00",-1.806,72.2,-130.3932
"2024-01-13T11:00:00","2024-01-13T11:30:00",-2.94,76,-223.44
"2024-01-13T11:30:00","2024-01-13T12:00:00",-0.615,75,-46.125
"2024-01-13T12:00:00","2024-01-13T12:30:00",1.775,114.63,203.46825
"2024-01-13T12:30:00","2024-01-13T13:00:00",10.998,182.19,2003.72562
"2024-01-13T13:00:00","2024-01-13T13:30:00",12.574,196.59,2471.92266
"2024-01-13T13:30:00","2024-01-13T14:00:00",12.519,181.52,2272.44888
"2024-01-13T14:00:00","2024-01-13T14:30:00",9.804,178.41,1749.13164
"2024-01-13T14:30:00","2024-01-13T15:00:00",4.299,126.32,543.04968
"2024-01-13T15:00:00","2024-01-13T15:30:00",-5.89,86.82,-511.3698
"2024-01-13T15:30:00","2024-01-13T16:00:00",-4.038,86.99,-351.26562
"2024-01-13T16:00:00","2024-01-13T16:30:00",-5.11,87.88,-449.0668
"2024-01-13T16:30:00","2024-01-13T17:00:00",-1.943,99.6,-193.5228
"2024-01-13T17:00:00","2024-01-13T17:30:00",13.898,209.82,2916.07836
"2024-01-13T17:30:00","2024-01-13T18:00:00",19.034,233.39,4442.34526
"2024-01-13T18:00:00","2024-01-13T18:30:00",21.761,234.75,5108.39475
"2024-01-13T18:30:00","2024-01-13T19:00:00",17.413,227.39,3959.54207
"2024-01-13T19:00:00","2024-01-13T19:30:00",7.274,152.57,1109.79418
"2024-01-13T19:30:00","2024-01-13T20:00:00",0.725,106.91,77.50975
"2024-01-13T20:00:00","2024-01-13T20:30:00",4.29,117.1,502.359
"2024-01-13T20:30:00","2024-01-13T21:00:00",6.137,132.01,810.14537
"2024-01-13T21:00:00","2024-01-13T21:30:00",2.697,101.18,272.88246
"2024-01-13T21:30:00","2024-01-13T22:00:00",1.756,94.39,165.74884
"2024-01-13T22:00:00","2024-01-13T22:30:00",11.162,112.48,1255.50176
"2024-01-13T22:30:00","2024-01-13T23:00:00",4.287,124.6,534.1602
"2024-01-13T23:00:00","2024-01-13T23:30:00",8.747,112.53,984.29991
"2024-01-13T23:30:00","2024-01-14T00:00:00",5.803,103.81,602.40943
"2024-01-14T00:00:00","2024-01-14T00:30:00",3.845,119.74,460.4003
"2024-01-14T00:30:00","2024-01-14T01:00:00",20.63,145.21,2995.6823
