TradeDate,DeliveryDate,StartTime,EndTime,ResourceName,DispatchQuantity
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400362,-35.795
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400360,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400325,58.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400324,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400290,1.5
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400281,2.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400280,7.5
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400940,1.366
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400361,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400600,4.332
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400370,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400650,2.545
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400620,3.858
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400920,6.016
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400910,8.577
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400850,60.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400840,7.97
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400781,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400771,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400770,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400780,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400930,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400753,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400752,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400751,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400750,0.0
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400731,5.365
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400730,1.684
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400660,9.494
2023-11-19,2023-11-19,2023-11-19T04:00:00,2023-11-19T04:30:00,GU_400762,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404270,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404370,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404360,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404340,2.18
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404330,11.4
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404290,2.84
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404260,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403940,6.705
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404200,4.635
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404010,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404000,11.58
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403990,0.945
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403980,2.855
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403970,1.2
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403950,4.155
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404380,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404210,7.48
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404390,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405130,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404470,8.095
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403930,1.495
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405110,5.32
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405080,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405070,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404990,4.395
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404900,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404580,1.735
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404570,9.975
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404560,2.565
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404550,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404540,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404530,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404520,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404510,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404500,3.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404490,5.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404480,3.99
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_404460,4.495
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403920,2.18
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402270,11.13
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403840,0.93
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402200,0.97
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402190,4.325
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402160,0.65
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402150,11.88
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402130,5.145
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402110,4.405
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402080,4.305
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402210,4.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402050,3.44
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402010,0.58
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401990,15.025
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401980,2.92
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401960,14.19
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401950,4.3
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401940,6.9
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401930,1.615
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402030,31.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402220,4.145
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402250,2.845
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402260,0.48
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403810,2.815
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403800,5.54
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403790,23.545
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403770,9.045
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403760,7.805
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403750,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403660,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403630,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403620,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403560,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403400,10.165
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403390,5.53
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403380,8.39
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403000,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402340,3.295
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402300,6.035
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_402280,2.36
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_403880,3.435
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405140,12.75
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,I_ROIEWIC,154.461
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405160,13.42
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503790,1.996
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503780,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503740,31.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503730,80.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503720,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503400,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503350,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503800,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501750,3.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501730,2.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501720,2.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501710,3.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501700,1.755
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501680,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501670,6.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501660,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501740,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503810,2.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503820,2.366
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503830,4.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401920,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,I_NIMOYLE,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_504200,5.887
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_504160,2.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_504090,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_504040,9.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_504030,5.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503980,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503960,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503950,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503940,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503930,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503920,7.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503900,11.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503860,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503850,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_503840,2.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501630,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405150,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501620,3.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501520,0.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500790,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500740,2.933
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500720,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500284,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500283,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500041,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500040,105.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500820,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500020,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405890,5.225
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405870,1.495
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405850,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405840,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405830,3.51
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405210,44.885
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_405170,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500010,3.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500821,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500824,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500825,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501500,4.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501440,3.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501430,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501390,0.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501360,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501350,8.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501250,4.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501230,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501210,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501190,3.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501160,13.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501150,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501130,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501050,2.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501040,2.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500904,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_500900,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_501550,3.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401900,13.195
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401890,2.075
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401860,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400050,4.23
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400021,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_503650,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_503490,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_503480,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_503460,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_503450,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400060,6.53
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_503420,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501600,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501590,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501560,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501510,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501460,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501450,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501380,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501610,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501330,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400070,0.71
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400120,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400251,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400250,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400240,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400221,11.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400220,11.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400211,5.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400210,5.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400080,5.83
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400203,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400201,11.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400200,10.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400183,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400182,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400181,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400180,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400121,20.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400202,9.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_501200,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403790,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403760,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_402100,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_402090,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_402040,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401910,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401880,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401870,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401850,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_402120,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401800,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401620,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401610,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401590,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401530,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401490,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401400,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401330,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401660,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_402180,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403020,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403030,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403730,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403720,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403690,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403660,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403640,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403630,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403620,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403590,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403560,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403520,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403500,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403470,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403450,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403120,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403080,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403050,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_403040,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400252,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400260,1.5
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,DSU_401270,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_400271,0.0
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401350,10.02
2023-11-19,2023-11-19,2023-11-19T04:30:00,2023-11-19T05:00:00,GU_401340,0.195
